"","site","transect","actual.window","designated.window","plant","year_t","max.ht_t","max.w_t","perp.w_t","flowers_t","fruits_t","reproductive_fraction_t","year_t1","new.plant_t1","seedling_t1","survival_t1","max.ht_t1","max.w_t1","perp.w_t1","flowers_t1","fruits_t1","reproductive_fraction_t1","density","weighted.dens","volume_t","volume_t1","logGR","total.fruits_t","total.flowers_t","total.fruits_t1","total.flowers_t1","total.reproduction_t","total.reproduction_t1","logTR1","did.flower","transplant"
"124","FPS",1,305,300,"1",2016,112,246,234,154,124,0.125,2017,0,NA,"1",119,236,214,166,384,0.0625,3,1299196.2171141,1687864.63543827,1573408.03748758,-0.0702202094261679,992,1232,6144,2656,2224,8800,9.0825070004663,1,FALSE
"125","FPS",1,305,300,"1",2013,151,192,167,1,9,1,2014,0,NA,"1",149,222,189,424,203,1,3,1299196.2171141,1267544.67112918,1636702.22827823,0.25560168161792,9,1,203,424,10,627,6.44094654063292,1,FALSE
"126","FPS",1,330,300,"5s",2016,7,5,4,0,0,1,2017,0,NA,"1",7,5,4,0,0,1,1,468560.166702508,36.6519142918809,36.6519142918809,0,0,0,0,0,0,0,NA,0,FALSE
"127","FPS",1,330,300,"5s",NA,NA,NA,NA,NA,NA,NA,2016,1,1,"",7,5,4,0,0,1,1,468560.166702508,NA,36.6519142918809,NA,NA,NA,0,0,NA,0,NA,0,FALSE
"128","FPS",1,335,300,"8s",2016,2,2,2,0,0,1,2017,0,NA,"1",3.5,2.5,2,0,0,1,2,1301271.23906179,2.0943951023932,4.58148928648512,0.782759339249633,0,0,0,0,0,0,NA,0,FALSE
"129","FPS",1,335,300,"8s",2015,3,5,3,0,0,1,2016,0,NA,"1",2,2,2,0,0,1,2,1301271.23906179,11.7809724509617,2.0943951023932,-1.72722094809048,0,0,0,0,0,0,NA,0,FALSE
"130","FPS",1,335,300,"8s",NA,NA,NA,NA,NA,NA,NA,2015,1,1,"1",3,5,3,0,0,1,2,1301271.23906179,NA,11.7809724509617,NA,NA,NA,0,0,NA,0,NA,0,FALSE
"131","FPS",1,340,300,"4s",NA,NA,NA,NA,NA,NA,NA,2016,1,0,"",12,12,7,0,0,1,2,827383.454817573,NA,263.893782901543,NA,NA,NA,0,0,NA,0,NA,0,FALSE
"132","FPS",1,340,300,"9s",NA,NA,NA,NA,NA,NA,NA,2015,1,1,"",6,3.5,2,0,0,1,2,827383.454817573,NA,10.9955742875643,NA,NA,NA,0,0,NA,0,NA,0,FALSE
"133","FPS",1,340,300,"4s",2016,12,12,7,0,0,1,2017,0,NA,"1",16,18.5,12,0,0,1,2,827383.454817573,263.893782901543,929.911425462579,1.25954265548075,0,0,0,0,0,0,NA,0,FALSE
"134","FPS",1,350,300,"1",2014,109,149,130,254,95,1,2015,0,NA,"1",113,190,162,1,2,1,1,305031.89150275,552744.901441978,910574.922679734,0.499179587475025,95,254,2,1,349,3,1.09861228866811,1,FALSE
"135","FPS",1,350,300,"1",2016,116,189,161,235,162,0.125,2017,0,NA,"1",122,219,196,39,382,0.0625,1,305031.89150275,924090.054275477,1370972.18447066,0.394465862629804,1296,1880,6112,624,3176,6736,8.81522155592216,1,FALSE
"136","FPS",1,350,350,"1",2013,101,112,103,2,4,1,2014,0,NA,"1",109,149,130,254,95,1,1,305031.89150275,305031.89150275,552744.901441978,0.594480262264197,4,2,95,254,6,349,5.85507192220243,1,FALSE
"137","FPS",1,350,300,"1",2015,113,190,162,1,2,1,2016,0,NA,"1",116,189,161,235,162,0.125,1,305031.89150275,910574.922679734,924090.054275477,0.0147333450452596,2,1,1296,1880,3,3176,8.06337782236703,1,FALSE
"138","FPS",1,400,400,"4",2013,69,93,121,0,1,1,2014,0,NA,"1",81,143,128,263,68,1,0,0,203275.967252364,388150.055536326,0.646827505504707,1,0,68,263,1,331,5.80211837537706,1,FALSE
"139","FPS",1,400,400,"2",2014,79,97,103,344,60,1,2015,0,NA,"1",85,151,138,5,3,1,0,0,206635.376996603,463706.929651488,0.808296959262405,60,344,3,5,404,8,2.07944154167984,1,FALSE
"140","FPS",1,400,400,"3",2016,77,175,122,198,122,0.125,2017,0,NA,"1",85,193,153,86,180,0.125,0,0,430385.103572412,657107.300397292,0.423166926277183,976,1584,1440,688,2560,2128,7.66293785046154,1,FALSE
"141","FPS",1,400,400,"1",2015,106,174,153,0,2,1,2016,0,NA,"1",106,185,178,152,28,0.125,0,0,738780.070010829,913831.707063955,0.212646154763446,2,0,224,1216,2,1440,7.27239839257005,1,FALSE
"142","FPS",1,400,400,"4",2014,81,143,128,263,68,1,2015,0,NA,"1",104,162,168,0,0,1,0,0,388150.055536326,741013.742387532,0.646627164925054,68,263,0,0,331,0,NA,0,FALSE
"143","FPS",1,400,400,"4",2015,104,162,168,0,0,1,2016,0,NA,"1",105,181,178,124,53,0.125,0,0,741013.742387532,885638.530991865,0.178289717938418,0,0,424,992,0,1416,7.25559127425367,1,FALSE
"144","FPS",1,400,400,"1",2013,70,114,87,12,0,1,2014,0,NA,"1",95,135,134,208,14,1,0,0,181756.842973437,449915.337902228,0.906389660891444,0,12,14,208,12,222,5.40267738187228,1,FALSE
"145","FPS",1,400,400,"3",2013,67,73,69,0,0,1,2014,0,NA,"1",73,125,86,77,15,1,0,0,88351.7955950692,205447.069575382,0.843861909567583,0,0,15,77,0,92,4.52178857704904,1,FALSE
"146","FPS",1,400,400,"2",2016,91,148,140,214,19,NA,2017,0,NA,"1",94,162,176,93,195,0.0625,0,0,493627.981683052,701655.869623359,0.351660909650271,NA,NA,3120,1488,NA,4608,8.43554920237573,1,FALSE
"147","FPS",1,400,400,"3",2015,72,152,151,4,2,1,2016,0,NA,"1",77,175,122,198,122,0.125,0,0,432635.007511158,430385.103572412,-0.00521403616680161,2,4,976,1584,6,2560,7.84776253747361,1,FALSE
"148","FPS",1,400,400,"4",2016,105,181,178,124,53,0.125,2017,0,NA,"1",113,197,190,48,209,0.0625,0,0,885638.530991865,1107304.0726414,0.223374687895381,424,992,3344,768,1416,4112,8.321664807135,1,FALSE
"149","FPS",1,400,400,"3",2014,73,125,86,77,15,1,2015,0,NA,"1",72,152,151,4,2,1,0,0,205447.069575382,432635.007511158,0.744706001973055,15,77,2,4,92,6,1.79175946922805,1,FALSE
"150","FPS",1,400,400,"1",2016,106,185,178,152,28,0.125,2017,0,NA,"1",124,169,157,62,125,0.0625,0,0,913831.707063955,861344.071402879,-0.0591523836060599,224,1216,2000,992,1440,2992,8.00369733909437,1,FALSE
"151","FPS",1,400,400,"2",2013,60,83,70,0,0,1,2014,0,NA,"1",79,97,103,344,60,1,0,0,91263.2665867835,206635.376996603,0.817207407131983,0,0,60,344,0,404,6.00141487796115,1,FALSE
"152","FPS",1,50,50,"6",2016,10,18,14,0,0,1,2017,0,NA,"1",15,23,20,0,0,1,2,681929.809351468,659.734457253857,1806.41577581413,1.00726251007988,0,0,0,0,0,0,NA,0,FALSE
"153","FPS",1,50,50,"2",2013,17,38,30,0,0,1,2014,0,NA,"1",26,50,47,0,0,1,2,681929.809351468,5073.67213554752,15995.942594528,1.14827025971493,0,0,0,0,0,0,NA,0,FALSE
"154","FPS",1,50,50,"1",2013,139,200,93,0,5,1,2014,0,NA,"1",127,200,138,71,77,1,2,681929.809351468,676856.137215921,917659.214113578,0.304367345331848,5,0,77,71,5,148,4.99721227376411,1,FALSE
"155","FPS",1,50,50,"1",2015,127,208,145,166,287,1,2016,0,NA,"1",130,235,161,112,220,0.125,2,681929.809351468,1002775.43107484,1287673.37885951,0.25006542100372,287,166,1760,896,453,2656,7.88457651059632,1,FALSE
"156","FPS",1,50,50,"2",2015,26,53,50,0,0,1,2016,0,NA,"1",31,54,44,0,0,1,2,681929.809351468,18037.9778193614,19283.0957077342,0.0667494279659326,0,0,0,0,0,0,NA,0,FALSE
"157","FPS",1,50,50,"3",2013,63,95,56,1,0,1,2014,0,NA,"1",82,114,85,217,65,1,2,681929.809351468,87744.6828147629,208020.557557448,0.863205643421843,0,1,65,217,1,282,5.64190707093811,1,FALSE
"158","FPS",1,50,50,"3",2014,82,114,85,217,65,1,2015,0,NA,"1",87,118,93,19,14,1,2,681929.809351468,208020.557557448,249949.823908584,0.183623284124439,65,217,14,19,282,33,3.49650756146648,1,FALSE
"159","FPS",1,50,50,"3",2016,94,134,104,10,99,0.5,2017,0,NA,"1",100,135,102,4,225,1,2,681929.809351468,342953.009226681,360497.756999429,0.0498922963485029,198,20,225,4,218,229,5.43372200355424,1,FALSE
"160","FPS",1,50,50,"6",2015,6,12,9,0,0,1,2016,0,NA,"1",10,18,14,0,0,1,2,681929.809351468,169.646003293849,659.734457253857,1.35812348415319,0,0,0,0,0,0,NA,0,FALSE
"161","FPS",1,50,50,"2",2016,31,54,44,0,0,1,2017,0,NA,"1",30,54,40,0,0,1,2,681929.809351468,19283.0957077342,16964.6003293849,-0.128100002627317,0,0,0,0,0,0,NA,0,FALSE
"162","FPS",1,50,50,"2",2014,26,50,47,0,0,1,2015,0,NA,"1",26,53,50,0,0,1,2,681929.809351468,15995.942594528,18037.9778193614,0.120144311842063,0,0,0,0,0,0,NA,0,FALSE
"163","FPS",1,50,50,"6",NA,NA,NA,NA,NA,NA,NA,2015,1,0,"",6,12,9,0,0,1,2,681929.809351468,NA,169.646003293849,NA,NA,NA,0,0,NA,0,NA,0,FALSE
"164","FPS",1,50,50,"3",2015,87,118,93,19,14,1,2016,0,NA,"1",94,134,104,10,99,0.5,2,681929.809351468,249949.823908584,342953.009226681,0.316333245088785,14,19,198,20,33,218,5.38449506278909,1,FALSE
"165","FPS",1,50,50,"1",2014,127,200,138,71,77,1,2015,0,NA,"1",127,208,145,166,287,1,2,681929.809351468,917659.214113578,1002775.43107484,0.0887007704166525,77,71,287,166,148,453,6.11589212548303,1,FALSE
"166","FPS",1,55,50,"4",2014,55,68,64,7,0,1,2015,0,NA,"1",56,78,69,0,0,1,1,18822.3287852077,62664.3014636044,78904.2410875612,0.230443048253751,0,7,0,0,7,0,NA,0,FALSE
"167","FPS",1,55,50,"4",2016,70,84,79,108,188,0.5,2017,0,NA,"1",65,94,85,9,106,0.25,1,18822.3287852077,121611.051620461,135965.512053488,0.111573415296263,376,216,424,36,592,460,6.13122648948314,1,FALSE
"168","FPS",1,55,50,"4",2013,38,44,43,0,0,1,2014,0,NA,"1",55,68,64,7,0,1,1,18822.3287852077,18822.3287852077,62664.3014636044,1.20274806443004,0,0,0,7,0,7,1.94591014905531,1,FALSE
"169","FPS",1,55,50,"4",2015,56,78,69,0,0,1,2016,0,NA,"1",70,84,79,108,188,0.5,1,18822.3287852077,78904.2410875612,121611.051620461,0.432592871337693,0,0,376,216,0,592,6.38350663488401,1,FALSE
"170","FPS",1,60,50,"7s",2016,11,14,9,0,0,1,2017,0,NA,"1",17,23,18,0,0,1,1,192416.266847068,362.853951489621,1842.54409133041,1.62490213813168,0,0,0,0,0,0,NA,0,FALSE
"171","FPS",1,60,50,"7s",NA,NA,NA,NA,NA,NA,NA,2016,1,0,"",11,14,9,0,0,1,1,192416.266847068,NA,362.853951489621,NA,NA,NA,0,0,NA,0,NA,0,FALSE
"172","FPS",1,75,50,"8s",2016,NA,NA,NA,NA,NA,NA,2017,1,0,"",9,7,6,0,0,1,1,177081.105907345,NA,98.9601685880785,NA,NA,NA,0,0,NA,0,NA,0,FALSE
"173","FPS",1,85,50,"5s",2013,NA,NA,NA,NA,NA,NA,2014,1,1,"",4,4,2,0,0,1,0,0,NA,8.37758040957278,NA,NA,NA,0,0,NA,0,NA,0,FALSE
"174","FPS",1,95,50,"7s",2016,6,8,4,0,0,1,2017,0,NA,"1",8,10,9,0,0,1,1,913189.774965071,50.2654824574367,188.495559215388,1.32175583998232,0,0,0,0,0,0,NA,0,FALSE
"175","FPS",1,95,50,"7s",NA,NA,NA,NA,NA,NA,NA,2016,1,0,"",6,8,4,0,0,1,1,913189.774965071,NA,50.2654824574367,NA,NA,NA,0,0,NA,0,NA,0,FALSE
"176","FPS",2,0,0,"9",2016,25,40,40,0,0,1,2017,0,NA,"1",25,43,38,0,0,1,8,448324.906621348,10471.975511966,10694.5049915953,0.021027367192076,0,0,0,0,0,0,NA,0,FALSE
"177","FPS",2,0,0,"2",2015,35,42,33,0,0,1,2016,0,NA,"1",42,47,35,0,0,1,8,448324.906621348,12699.8883021367,18087.7197030432,0.353640040243578,0,0,0,0,0,0,NA,0,FALSE
"178","FPS",2,0,0,"4",2016,64,69,69,0,6,1,2017,0,NA,"1",61,72,72,0,0,1,8,448324.906621348,79771.320659952,82787.2496073982,0.0371100096512311,6,0,0,0,6,0,NA,0,FALSE
"179","FPS",2,0,0,"3",2015,39,102,79,0,1,1,2016,0,NA,"1",42,103,79,79,205,0.5,8,448324.906621348,82273.5992085363,89470.9879779105,0.0838641470990868,1,0,410,158,1,568,6.34212141872115,1,FALSE
"180","FPS",2,0,0,"3",2014,41,100,69,0,52,1,2015,0,NA,"1",39,102,79,0,1,1,8,448324.906621348,74063.0468083794,82273.5992085363,0.10513355459128,52,0,1,0,52,1,0,1,FALSE
"181","FPS",2,0,0,"2",2013,35,32,28,0,0,1,2014,0,NA,"1",36,38,25,0,0,1,8,448324.906621348,8210.02880138132,8953.53906273091,0.0866924485863532,0,0,0,0,0,0,NA,0,FALSE
"182","FPS",2,0,0,"1",2015,45,52,43,0,0,1,2016,0,NA,"1",52,63,49,0,7,1,8,448324.906621348,26342.2544003504,42025.0849270707,0.467092419038277,0,0,7,0,0,7,1.94591014905531,1,FALSE
"183","FPS",2,0,0,"4",2014,78,58,45,0,1,1,2015,0,NA,"1",52,68,54,0,2,1,8,448324.906621348,53297.1193681508,49989.0223039208,-0.0640788566845227,1,0,2,0,1,2,0.693147180559945,1,FALSE
"184","FPS",2,0,0,"7",2014,56,64,54,0,10,1,2015,0,NA,"1",50,77,75,0,0,1,8,448324.906621348,50667.6063170962,75594.5732270044,0.400097720159044,10,0,0,0,10,0,NA,0,FALSE
"185","FPS",2,0,0,"8",2014,48,48,43,0,25,1,2015,0,NA,"1",48,52,46,0,2,1,8,448324.906621348,25936.9889480373,30058.7585095471,0.14748398846907,25,0,2,0,25,2,0.693147180559945,1,FALSE
"186","FPS",2,0,0,"9",2014,22,32,31,NA,NA,NA,2015,0,NA,"1",25,37,38,0,0,1,8,448324.906621348,5713.50983932864,9202.2484811401,0.476614336595622,NA,NA,0,0,NA,0,NA,0,FALSE
"187","FPS",2,0,0,"6",2014,27,42,38,0,0,1,2015,0,NA,"1",24,47,40,0,0,1,8,448324.906621348,11281.4592190409,11812.3883774976,0.0459882421578595,0,0,0,0,0,0,NA,0,FALSE
"188","FPS",2,0,0,"1",2016,52,63,49,0,7,1,2017,0,NA,"1",59,66,51,0,0,1,8,448324.906621348,42025.0849270707,51991.7876205843,0.212819075572884,7,0,0,0,7,0,NA,0,FALSE
"189","FPS",2,0,0,"2",2016,42,47,35,0,0,1,2017,0,NA,"1",40,46,36,0,0,1,8,448324.906621348,18087.7197030432,17341.5914478157,-0.0421254924236987,0,0,0,0,0,0,NA,0,FALSE
"190","FPS",2,0,0,"3",2016,42,103,79,79,205,0.5,2017,0,NA,"1",44,88,79,26,48,0.25,8,448324.906621348,89470.9879779105,80081.2911351062,-0.110872158116536,410,158,192,104,568,296,5.69035945432406,1,FALSE
"191","FPS",2,0,0,"1",2014,45,48,37,0,0,1,2015,0,NA,"1",45,52,43,0,0,1,8,448324.906621348,20923.007072908,26342.2544003504,0.230324910722874,0,0,0,0,0,0,NA,0,FALSE
"192","FPS",2,0,0,"5",2014,73,89,51,0,44,1,2015,0,NA,"1",48,82,74,2,0,1,8,448324.906621348,86746.4417490848,76252.7368879315,-0.128936092228543,44,0,0,2,44,2,0.693147180559945,1,FALSE
"193","FPS",2,0,0,"5",2016,81,103,73,2,50,1,2017,0,NA,"1",84,73,73,29,42,1,8,448324.906621348,159446.037345806,117190.83075686,-0.30790190291037,50,2,42,29,52,71,4.26267987704132,1,FALSE
"194","FPS",2,0,0,"6",2016,29,48,39,0,0,1,2017,0,NA,"1",33,48,31,0,0,1,8,448324.906621348,14212.5651648402,12855.3971384894,-0.100362710164495,0,0,0,0,0,0,NA,0,FALSE
"195","FPS",2,0,0,"7",2016,43,83,69,44,127,1,2017,0,NA,"1",55,87,67,5,41,0.5,8,448324.906621348,64470.9790388063,83931.5747314683,0.2637866951906,127,44,82,10,171,92,4.52178857704904,1,FALSE
"196","FPS",2,0,0,"10",2014,71,110,94,0,24,1,2015,0,NA,"1",62,109,91,43,0,1,8,448324.906621348,192197.402558867,161000.863909945,-0.177113251312651,24,0,0,43,24,43,3.76120011569356,1,FALSE
"197","FPS",2,0,0,"4",2013,79,45,40,0,0,1,2014,0,NA,"1",78,58,45,0,1,1,8,448324.906621348,37227.8729450391,53297.1193681508,0.358824530655054,0,0,1,0,0,1,0,1,FALSE
"198","FPS",2,0,0,"10",2016,49,116,108,40,129,0.5,2017,0,NA,"1",75,121,119,6,38,0.5,8,448324.906621348,160711.313787039,282723.703868996,0.56486043590337,258,80,76,12,338,88,4.47733681447821,1,FALSE
"199","FPS",2,0,0,"6",2013,16,34,24,0,0,1,2014,0,NA,"1",27,42,38,0,0,1,8,448324.906621348,3418.0528071057,11281.4592190409,1.19408956681019,0,0,0,0,0,0,NA,0,FALSE
"200","FPS",2,0,0,"10",2015,62,109,91,43,0,1,2016,0,NA,"1",49,116,108,40,129,0.5,8,448324.906621348,161000.863909945,160711.313787039,-0.00180005744987355,0,43,258,80,43,338,5.82304589548302,1,FALSE
"201","FPS",2,0,0,"7",2015,50,77,75,0,0,1,2016,0,NA,"1",43,83,69,44,127,1,8,448324.906621348,75594.5732270044,64470.9790388063,-0.15916931273072,0,0,127,44,0,171,5.14166355650266,1,FALSE
"202","FPS",2,0,0,"10",2013,75,97,81,0,1,1,2014,0,NA,"1",71,110,94,0,24,1,8,448324.906621348,154271.834245344,192197.402558867,0.219806778391604,1,0,24,0,1,24,3.17805383034795,1,FALSE
"203","FPS",2,0,0,"9",2015,25,37,38,0,0,1,2016,0,NA,"1",25,40,40,0,0,1,8,448324.906621348,9202.2484811401,10471.975511966,0.129254835857262,0,0,0,0,0,0,NA,0,FALSE
"204","FPS",2,0,0,"5",2013,76,118,80,0,10,1,2014,0,NA,"1",73,89,51,0,44,1,8,448324.906621348,187825.352782622,86746.4417490848,-0.772523155821021,10,0,44,0,10,44,3.78418963391826,1,FALSE
"205","FPS",2,0,0,"7",2013,56,58,51,0,3,1,2014,0,NA,"1",56,64,54,0,10,1,8,448324.906621348,43366.5449901535,50667.6063170962,0.155598486653201,3,0,10,0,3,10,2.30258509299405,1,FALSE
"206","FPS",2,0,0,"2",2014,36,38,25,0,0,1,2015,0,NA,"1",35,42,33,0,0,1,8,448324.906621348,8953.53906273091,12699.8883021367,0.349544318188565,0,0,0,0,0,0,NA,0,FALSE
"207","FPS",2,0,0,"1",2013,39,33,32,0,0,1,2014,0,NA,"1",45,48,37,0,0,1,8,448324.906621348,10781.9459871202,20923.007072908,0.662976302926582,0,0,0,0,0,0,NA,0,FALSE
"208","FPS",2,0,0,"8",2016,43,56,51,0,0,1,2017,0,NA,"1",39,56,46,11,0,1,8,448324.906621348,32151.0592168379,26301.4136958537,-0.200822705799146,0,0,0,11,0,11,2.39789527279837,1,FALSE
"209","FPS",2,0,0,"4",2015,52,68,54,0,2,1,2016,0,NA,"1",64,69,69,0,6,1,8,448324.906621348,49989.0223039208,79771.320659952,0.467360622232382,2,0,6,0,2,6,1.79175946922805,1,FALSE
"210","FPS",2,0,0,"8",2013,48,42,32,0,2,1,2014,0,NA,"1",48,48,43,0,25,1,8,448324.906621348,16889.2021056987,25936.9889480373,0.428995605518359,2,0,25,0,2,25,3.2188758248682,1,FALSE
"211","FPS",2,0,0,"8",2015,48,52,46,0,2,1,2016,0,NA,"1",43,56,51,0,0,1,8,448324.906621348,30058.7585095471,32151.0592168379,0.0672913131746231,2,0,0,0,2,0,NA,0,FALSE
"212","FPS",2,0,0,"5",2015,48,82,74,2,0,1,2016,0,NA,"1",81,103,73,2,50,1,8,448324.906621348,76252.7368879315,159446.037345806,0.737652232674153,0,2,50,2,2,52,3.95124371858143,1,FALSE
"213","FPS",2,0,0,"3",2013,53,88,58,0,24,1,2014,0,NA,"1",41,100,69,0,52,1,8,448324.906621348,70819.8759923235,74063.0468083794,0.044777018712912,24,0,52,0,24,52,3.95124371858143,1,FALSE
"214","FPS",2,0,0,"6",2015,24,47,40,0,0,1,2016,0,NA,"1",29,48,39,0,0,1,8,448324.906621348,11812.3883774976,14212.5651648402,0.18497760085207,0,0,0,0,0,0,NA,0,FALSE
"215","FPS",2,100,100,"5",2014,25,22,13,0,0,1,2015,0,NA,"1",34,46,16,3,0,1,9,1876868.87086415,1871.86562276392,6551.26788028591,1.25272300765698,0,0,0,3,0,3,1.09861228866811,1,FALSE
"216","FPS",2,100,100,"2",2016,71,111,104,57,15,0.25,2017,0,NA,"1",70,137,102,11,122,0.125,9,1876868.87086415,214577.06142549,256086.925157372,0.176848003666732,60,228,976,88,288,1064,6.96979066990159,1,FALSE
"217","FPS",2,100,100,"1",2016,96,178,129,73,170,0.25,2017,0,NA,"1",77,181,133,28,118,0.125,9,1876868.87086415,577098.004093831,485276.843011647,-0.173292564780329,680,292,944,224,972,1168,7.06304816338817,1,FALSE
"218","FPS",2,100,100,"9",2014,128,156,165,0,71,1,2015,0,NA,"1",113,165,152,57,2,1,9,1876868.87086415,862555.678969613,741949.936998301,-0.150617931610537,71,0,2,57,71,59,4.07753744390572,1,FALSE
"219","FPS",2,100,100,"4",2015,93,87,53,70,73,1,2016,0,NA,"1",99,101,71,129,159,0.5,9,1876868.87086415,112265.598874195,185858.977580862,0.504120718657203,73,70,318,258,143,576,6.35610766069589,1,FALSE
"220","FPS",2,100,100,"7",2016,107,112,102,158,284,0.25,2017,0,NA,"1",95,115,108,24,95,0.125,9,1876868.87086415,320015.194065271,308897.097664216,-0.0353602719532606,1136,632,760,192,1768,952,6.85856503479136,1,FALSE
"221","FPS",2,100,100,"7",2013,96,67,67,0,6,1,2014,0,NA,"1",99,88,82,0,21,1,9,1876868.87086415,112820.875375717,187025.293853508,0.505442481627281,6,0,21,0,6,21,3.04452243772342,1,FALSE
"222","FPS",2,100,100,"9",2016,112,175,157,81,132,0.125,2017,0,NA,"1",105,186,147,23,169,0.125,9,1876868.87086415,805609.076135543,751602.480426456,-0.0693910399174555,1056,648,1352,184,1704,1536,7.33693691370762,1,FALSE
"223","FPS",2,100,100,"9",2013,142,145,122,0,9,1,2014,0,NA,"1",128,156,165,0,71,1,9,1876868.87086415,657634.826163707,862555.678969613,0.271249900314643,9,0,71,0,9,71,4.26267987704132,1,FALSE
"224","FPS",2,100,100,"6",2013,58,26,25,0,2,1,2014,0,NA,"1",61,38,30,0,3,1,9,1876868.87086415,9869.83692002793,18205.5294275529,0.612242032125751,2,0,3,0,2,3,1.09861228866811,1,FALSE
"225","FPS",2,100,100,"2",2014,72,120,104,0,32,1,2015,0,NA,"1",79,131,92,48,0,1,9,1876868.87086415,235242.457900804,249261.291518673,0.0578849917777386,32,0,0,48,32,48,3.87120101090789,1,FALSE
"226","FPS",2,100,100,"8",2013,111,96,84,0,6,1,2014,0,NA,"1",104,108,79,0,3,1,9,1876868.87086415,234337.67921657,232301.927177044,-0.00872521289086947,6,0,3,0,6,3,1.09861228866811,1,FALSE
"227","FPS",2,100,100,"4",2014,93,73,67,0,36,1,2015,0,NA,"1",93,87,53,70,73,1,9,1876868.87086415,119082.854932485,112265.598874195,-0.0589520283326515,36,0,73,70,36,143,4.96284463025991,1,FALSE
"228","FPS",2,100,100,"6",2016,62,45,32,17,51,1,2017,0,NA,"1",86,47,44,9,68,1,9,1876868.87086415,23373.4493427081,46560.4975213031,0.689151754266689,51,17,68,9,68,77,4.34380542185368,1,FALSE
"229","FPS",2,100,100,"1",2015,86,146,130,194,84,1,2016,0,NA,"1",96,178,129,73,170,0.25,9,1876868.87086415,427329.904716796,577098.004093831,0.300455777704167,84,194,680,292,278,972,6.87935580446044,1,FALSE
"230","FPS",2,100,100,"8",2016,113,140,108,51,111,0.125,2017,0,NA,"1",115,142,100,38,130,0.125,9,1876868.87086415,447299.962018115,427518.400276011,-0.0452320964932618,888,408,1040,304,1296,1344,7.20340552108309,1,FALSE
"231","FPS",2,100,100,"3",2015,115,141,136,144,146,1,2016,0,NA,"1",103,155,139,89,74,0.25,9,1876868.87086415,577330.481950196,580968.184443666,0.00628113380210316,146,144,296,356,290,652,6.48004456192665,1,FALSE
"232","FPS",2,100,100,"8",2014,104,108,79,0,3,1,2015,0,NA,"1",126,184,98,134,33,1,9,1876868.87086415,232301.927177044,594816.586660077,0.940215164498422,3,0,33,134,3,167,5.11799381241676,1,FALSE
"233","FPS",2,100,100,"5",2015,34,46,16,3,0,1,2016,0,NA,"1",31,59,21,2,13,1,9,1876868.87086415,6551.26788028591,10055.4526859775,0.428456442769253,0,3,13,2,3,15,2.70805020110221,1,FALSE
"234","FPS",2,100,100,"6",2015,60,47,45,3,2,1,2016,0,NA,"1",62,45,32,17,51,1,9,1876868.87086415,33222.3423117121,23373.4493427081,-0.351621876087341,2,3,51,17,5,68,4.21950770517611,1,FALSE
"235","FPS",2,100,100,"7",2015,98,97,76,118,17,1,2016,0,NA,"1",107,112,102,158,284,0.25,9,1876868.87086415,189138.538511822,320015.194065271,0.525888721580985,17,118,1136,632,135,1768,7.47760424319759,1,FALSE
"236","FPS",2,100,100,"3",2014,122,160,117,0,62,1,2015,0,NA,"1",115,141,136,144,146,1,9,1876868.87086415,597907.91383121,577330.481950196,-0.0350218902873696,62,0,146,144,62,290,5.66988092298052,1,FALSE
"237","FPS",2,100,100,"8",2015,126,184,98,134,33,1,2016,0,NA,"1",113,140,108,51,111,0.125,9,1876868.87086415,594816.586660077,447299.962018115,-0.285023674785172,33,134,888,408,167,1296,7.16703787691222,1,FALSE
"238","FPS",2,100,100,"3",2016,103,155,139,89,74,0.25,2017,0,NA,"1",102,148,146,33,71,0.125,9,1876868.87086415,580968.184443666,577010.03949953,-0.00683632952285151,296,356,568,264,652,832,6.72383244082121,1,FALSE
"239","FPS",2,100,100,"9",2015,113,165,152,57,2,1,2016,0,NA,"1",112,175,157,81,132,0.125,9,1876868.87086415,741949.936998301,805609.076135543,0.0823168371077188,2,57,1056,648,59,1704,7.44073370738926,1,FALSE
"240","FPS",2,100,100,"3",2013,112,112,107,0,7,1,2014,0,NA,"1",122,160,117,0,62,1,9,1876868.87086415,351389.232699121,597907.91383121,0.531542217712744,7,0,62,0,7,62,4.12713438504509,1,FALSE
"241","FPS",2,100,100,"1",2013,107,174,106,0,19,1,2014,0,NA,"1",103,179,124,0,77,1,9,1876868.87086415,516663.186216724,598522.618793762,0.147073131886925,19,0,77,0,19,77,4.34380542185368,1,FALSE
"242","FPS",2,100,100,"4",2016,99,101,71,129,159,0.5,2017,0,NA,"1",99,96,77,43,95,0.125,9,1876868.87086415,185858.977580862,191586.88638652,0.0303532194389451,318,258,760,344,576,1104,7.00669522683704,1,FALSE
"243","FPS",2,100,100,"6",2014,61,38,30,0,3,1,2015,0,NA,"1",60,47,45,3,2,1,9,1876868.87086415,18205.5294275529,33222.3423117121,0.601497248140626,3,0,2,3,3,5,1.6094379124341,1,FALSE
"244","FPS",2,100,100,"2",2015,79,131,92,48,0,1,2016,0,NA,"1",71,111,104,57,15,0.25,9,1876868.87086415,249261.291518673,214577.06142549,-0.14983277522219,0,48,60,228,48,288,5.66296048013595,1,FALSE
"245","FPS",2,100,100,"7",2014,99,88,82,0,21,1,2015,0,NA,"1",98,97,76,118,17,1,9,1876868.87086415,187025.293853508,189138.538511822,0.0112358855832362,21,0,17,118,21,135,4.90527477843843,1,FALSE
