"","site","transect","actual.window","designated.window","plant","year_t","max.ht_t","max.w_t","perp.w_t","flowers_t","fruits_t","reproductive_fraction_t","year_t1","new.plant_t1","seedling_t1","survival_t1","max.ht_t1","max.w_t1","perp.w_t1","flowers_t1","fruits_t1","reproductive_fraction_t1","density","weighted.dens","volume_t","volume_t1","logGR","total.fruits_t","total.flowers_t","total.fruits_t1","total.flowers_t1","total.reproduction_t","total.reproduction_t1","logTR1","did.flower","transplant","seeds.emp","seeds.PMod","seeds.FMod","recruits","recruit.prob"
"92","FPS",1,200,200,"1",2016,62,110,104,125,137,0.125,2017,0,NA,"1",59,133,112,47,247,0.125,1,12.2342910028236,12.1318288860403,12.346208679484,0.0175165410495297,1096,1000,1976,376,2096,2352,7.76302130901852,1,FALSE,10945,10945,4868.90419949155,0,0
"93","FPS",1,200,200,"1",2014,54,74,84,46,4,1,2015,0,NA,"1",50,92,78,7,0,1,1,12.2342910028236,11.3836891746732,11.4503436452282,0.00583818551929307,4,46,0,7,50,7,1.94591014905531,1,FALSE,10945,10945,4868.90419949155,0,0
"94","FPS",1,200,200,"4",2016,92,110,108,145,322,1,2017,0,NA,"1",89,139,122,49,186,0.0625,1,12.2342910028236,12.5642234060271,12.8869545836575,0.0253621641423209,322,145,2976,784,467,3760,8.23217423638394,1,FALSE,10945,10945,4868.90419949155,0,0
"95","FPS",1,200,200,"2",2016,85,151,134,171,177,0.125,2017,0,NA,"1",80,155,135,43,285,0.125,1,12.2342910028236,13.0175941293176,12.990549766093,-0.00207968496950726,1416,1368,2280,344,2784,2624,7.87245515006398,1,FALSE,10945,10945,4868.90419949155,0,0
"96","FPS",1,200,200,"3",2015,84,131,121,84,13,1,2016,0,NA,"1",95,142,136,126,225,0.125,1,12.2342910028236,12.7616279037026,13.0821820709993,0.0248083086759952,13,84,1800,1008,97,2808,7.9402277651457,1,FALSE,10945,10945,4868.90419949155,0,0
"97","FPS",1,200,200,"3",2016,95,142,136,126,225,0.125,2017,0,NA,"1",99,138,137,12,348,0.125,1,12.2342910028236,13.0821820709993,13.1021776971813,0.00152729570216449,1800,1008,2784,96,2808,2880,7.96554557312999,1,FALSE,10945,10945,4868.90419949155,0,0
"98","FPS",1,205,200,"6s",NA,NA,NA,NA,NA,NA,NA,2016,1,1,"",9,8,6,0,0,1,0,0,NA,4.72824882430551,NA,NA,NA,0,0,NA,0,NA,0,FALSE,0,5066.79972122702,5066.79972122702,3,0.000592089714426978
"99","FPS",1,205,200,"7s",2016,8,10,8,0,0,1,2017,0,NA,"1",11,11,11,0,0,1,0,0,5.12129141241512,5.85350905445651,0.133634683546914,0,0,0,0,0,0,NA,0,FALSE,0,5066.79972122702,5066.79972122702,3,0.000592089714426978
"100","FPS",1,205,200,"5s",NA,NA,NA,NA,NA,NA,NA,2016,1,1,"",5.5,6,4.5,0,0,1,0,0,NA,3.66040819430415,NA,NA,NA,0,0,NA,0,NA,0,FALSE,0,5066.79972122702,5066.79972122702,3,0.000592089714426978
"101","FPS",1,205,200,"6s",2016,9,8,6,0,0,1,2017,0,NA,"1",9,10.5,9,0,0,1,0,0,4.72824882430551,5.40564764789732,0.133889361227464,0,0,0,0,0,0,NA,0,FALSE,0,5066.79972122702,5066.79972122702,3,0.000592089714426978
"102","FPS",1,205,200,"5s",2016,5.5,6,4.5,0,0,1,2017,0,NA,"1",7,9,8.5,0,0,1,0,0,3.66040819430415,4.9430241259492,0.300402645451392,0,0,0,0,0,0,NA,0,FALSE,0,5066.79972122702,5066.79972122702,3,0.000592089714426978
"103","FPS",1,205,200,"7s",NA,NA,NA,NA,NA,NA,NA,2016,1,1,"",8,10,8,0,0,1,0,0,NA,5.12129141241512,NA,NA,NA,0,0,NA,0,NA,0,FALSE,0,5066.79972122702,5066.79972122702,3,0.000592089714426978
"104","FPS",1,210,200,"4s",2014,4.5,3,2,0,0,1,2015,0,NA,"1",3,2,2,0,0,1,1,12.3373674386189,1.95566010206573,1.1447298858494,-0.535559082941965,0,0,0,0,0,0,NA,0,FALSE,0,4867.2368887307,4867.2368887307,2,0.000410910758140964
"105","FPS",1,210,200,"4s",2013,NA,NA,NA,NA,NA,NA,2014,1,1,"",4.5,3,2,0,0,1,1,12.3373674386189,NA,1.95566010206573,NA,NA,NA,0,0,NA,0,NA,0,FALSE,0,4867.2368887307,4867.2368887307,2,0.000410910758140964
"106","FPS",1,210,200,"7s",2015,4,4,4,0,0,1,2016,0,NA,"1",8,11,7,0,0,1,1,12.3373674386189,2.81870631942107,5.08307019959492,0.589637421318597,0,0,0,0,0,0,NA,0,FALSE,0,4867.2368887307,4867.2368887307,2,0.000410910758140964
"107","FPS",1,210,200,"7s",2016,8,11,7,0,0,1,2017,0,NA,"1",9,15,13,0,0,1,1,12.3373674386189,5.08307019959492,6.13004737196137,0.187287028776159,0,0,0,0,0,0,NA,0,FALSE,0,4867.2368887307,4867.2368887307,2,0.000410910758140964
"108","FPS",1,210,200,"7s",NA,NA,NA,NA,NA,NA,NA,2015,1,1,"",4,4,4,0,0,1,1,12.3373674386189,NA,2.81870631942107,NA,NA,NA,0,0,NA,0,NA,0,FALSE,0,4867.2368887307,4867.2368887307,2,0.000410910758140964
"109","FPS",1,220,200,"6s",NA,NA,NA,NA,NA,NA,NA,2015,1,0,"",7,11,5,0,0,1,0,0,NA,4.61306657034918,NA,NA,NA,0,0,NA,0,NA,0,FALSE,0,5066.79972122702,5066.79972122702,1,0.000197363238142326
"110","FPS",1,220,200,"6s",2015,7,11,5,0,0,1,2016,0,NA,"1",2,0.5,0.5,0,0,1,0,0,4.61306657034918,-2.03332394449855,NA,0,0,0,0,0,0,NA,0,FALSE,0,5066.79972122702,5066.79972122702,1,0.000197363238142326
"111","FPS",1,235,200,"10s",2016,NA,NA,NA,NA,NA,NA,2017,1,0,"",21,17,16,0,0,1,1,13.3760315854253,NA,7.31014774008082,NA,NA,NA,0,0,NA,0,NA,0,FALSE,0,4850.43599825059,4850.43599825059,1,0.00020616703330601
"112","FPS",1,300,300,"3",2016,75,120,112,127,79,0.25,2017,0,NA,"1",87,137,133,53,187,0.125,0,0,12.4833019636749,12.9360614087659,0.0356269610164849,316,508,1496,424,824,1920,7.56008046502183,1,FALSE,1096,1096,5066.79972122702,0,0
"113","FPS",1,300,300,"3",2013,39,57,50,0,0,1,2014,0,NA,"1",59,79,80,21,29,1,0,0,10.2784591554537,11.488835167108,0.111325347559145,0,0,29,21,0,50,3.91202300542815,1,FALSE,1096,1096,5066.79972122702,0,0
"114","FPS",1,300,300,"3",2015,67,108,91,0,0,1,2016,0,NA,"1",75,120,112,127,79,0.25,0,0,12.0575065890934,12.4833019636749,0.034704488935273,0,0,316,508,0,824,6.71417052990947,1,FALSE,1096,1096,5066.79972122702,0,0
"115","FPS",1,300,300,"3",2014,59,79,80,21,29,1,2015,0,NA,"1",67,108,91,0,0,1,0,0,11.488835167108,12.0575065890934,0.0483117106833267,29,21,0,0,50,0,NA,0,FALSE,1096,1096,5066.79972122702,0,0
"116","FPS",1,300,300,"1",2014,95,135,134,208,14,1,2015,0,NA,"1",106,174,153,0,2,1,0,0,13.0168147060513,13.5127555507804,0.0373921343456274,14,208,2,0,222,2,0.693147180559945,1,FALSE,1096,1096,5066.79972122702,0,0
"117","FPS",1,305,300,"2",2014,42,39,31,7,0,1,2015,0,NA,"1",44,51,48,0,0,1,3,32.1758972128279,9.49504170495956,10.2470395136119,0.0762190993632025,0,7,0,0,7,0,NA,0,FALSE,3208,3208,4546.33915961622,1,0.000311720698254364
"118","FPS",1,305,300,"2",2013,26,25,15,0,0,1,2014,0,NA,"1",42,39,31,7,0,1,3,32.1758972128279,7.84484580005329,9.49504170495956,0.190913006395216,0,0,0,7,0,7,1.94591014905531,1,FALSE,3208,3208,4546.33915961622,1,0.000311720698254364
"119","FPS",1,305,300,"1",2014,149,222,189,424,203,1,2015,0,NA,"1",122,230,228,8,8,1,3,32.1758972128279,14.3081939389388,14.3312692186723,0.00161143277021994,203,424,8,8,627,16,2.77258872223978,1,FALSE,3208,3208,4546.33915961622,1,0.000311720698254364
"120","FPS",1,305,300,"2",2015,44,51,48,0,0,1,2016,0,NA,"1",49,66,58,44,118,0.5,3,32.1758972128279,10.2470395136119,10.8017412867449,0.0527185154628385,0,0,236,88,0,324,5.78074351579233,1,FALSE,3208,3208,4546.33915961622,1,0.000311720698254364
"121","FPS",1,305,300,"1",2015,122,230,228,8,8,1,2016,0,NA,"1",112,246,234,154,124,0.125,3,32.1758972128279,14.3312692186723,14.3389747586466,0.000537528746940257,8,8,992,1232,16,2224,7.70706265537047,1,FALSE,3208,3208,4546.33915961622,1,0.000311720698254364
"122","FPS",1,305,300,"2",2016,49,66,58,44,118,0.5,2017,0,NA,"1",56,73,69,32,251,0.5,3,32.1758972128279,10.8017412867449,11.2097408725422,0.0370757696876612,236,88,502,64,324,566,6.33859407820318,1,FALSE,3208,3208,4546.33915961622,1,0.000311720698254364
"123","FPS",1,305,300,"9s",2016,NA,NA,NA,NA,NA,NA,2017,1,0,"",12,15,14,0,0,1,3,32.1758972128279,NA,6.49183741656687,NA,NA,NA,0,0,NA,0,NA,0,FALSE,3208,3208,4546.33915961622,1,0.000311720698254364
"124","FPS",1,305,300,"1",2016,112,246,234,154,124,0.125,2017,0,NA,"1",119,236,214,166,384,0.0625,3,32.1758972128279,14.3389747586466,14.2687545492204,-0.00490918728268935,992,1232,6144,2656,2224,8800,9.0825070004663,1,FALSE,3208,3208,4546.33915961622,1,0.000311720698254364
"125","FPS",1,305,300,"1",2013,151,192,167,1,9,1,2014,0,NA,"1",149,222,189,424,203,1,3,32.1758972128279,14.0525922573209,14.3081939389388,0.0180254948237619,9,1,203,424,10,627,6.44094654063292,1,FALSE,3208,3208,4546.33915961622,1,0.000311720698254364
"126","FPS",1,330,300,"5s",2016,7,5,4,0,0,1,2017,0,NA,"1",7,5,4,0,0,1,1,13.0574197965398,3.6014656586707,3.6014656586707,0,0,0,0,0,0,0,NA,0,FALSE,0,4855.58969666908,4855.58969666908,1,0.000205948208656509
"127","FPS",1,330,300,"5s",NA,NA,NA,NA,NA,NA,NA,2016,1,1,"",7,5,4,0,0,1,1,13.0574197965398,NA,3.6014656586707,NA,NA,NA,0,0,NA,0,NA,0,FALSE,0,4855.58969666908,4855.58969666908,1,0.000205948208656509
"128","FPS",1,335,300,"8s",2016,2,2,2,0,0,1,2017,0,NA,"1",3.5,2.5,2,0,0,1,2,26.7581336062891,0.739264777741236,1.52202411699087,0.722140235174296,0,0,0,0,0,0,NA,0,FALSE,0,4633.97408307096,4633.97408307096,1,0.000215797495211129
"129","FPS",1,335,300,"8s",2015,3,5,3,0,0,1,2016,0,NA,"1",2,2,2,0,0,1,2,26.7581336062891,2.46648572583172,0.739264777741236,-1.20489348472735,0,0,0,0,0,0,NA,0,FALSE,0,4633.97408307096,4633.97408307096,1,0.000215797495211129
"130","FPS",1,335,300,"8s",NA,NA,NA,NA,NA,NA,NA,2015,1,1,"1",3,5,3,0,0,1,2,26.7581336062891,NA,2.46648572583172,NA,NA,NA,0,0,NA,0,NA,0,FALSE,0,4633.97408307096,4633.97408307096,1,0.000215797495211129
"131","FPS",1,340,300,"4s",NA,NA,NA,NA,NA,NA,NA,2016,1,0,"",12,12,7,0,0,1,2,23.5737000160962,NA,5.57554668469271,NA,NA,NA,0,0,NA,0,NA,0,FALSE,0,4685.48382291757,4685.48382291757,2,0.000426850262552957
"132","FPS",1,340,300,"9s",NA,NA,NA,NA,NA,NA,NA,2015,1,1,"",6,3.5,2,0,0,1,2,23.5737000160962,NA,2.39749285434477,NA,NA,NA,0,0,NA,0,NA,0,FALSE,0,4685.48382291757,4685.48382291757,2,0.000426850262552957
"133","FPS",1,340,300,"4s",2016,12,12,7,0,0,1,2017,0,NA,"1",16,18.5,12,0,0,1,2,23.5737000160962,5.57554668469271,6.83508934017346,0.20367916850099,0,0,0,0,0,0,NA,0,FALSE,0,4685.48382291757,4685.48382291757,2,0.000426850262552957
"134","FPS",1,350,300,"1",2014,109,149,130,254,95,1,2015,0,NA,"1",113,190,162,1,2,1,1,12.6281716124274,13.2226518746916,13.7218314621666,0.0370566919131098,95,254,2,1,349,3,1.09861228866811,1,FALSE,3534,3534,4862.53299181625,0,0
"135","FPS",1,350,300,"1",2016,116,189,161,235,162,0.125,2017,0,NA,"1",122,219,196,39,382,0.0625,1,12.6281716124274,13.7365648072119,14.1310306698417,0.0283118944882153,1296,1880,6112,624,3176,6736,8.81522155592216,1,FALSE,3534,3534,4862.53299181625,0,0
"136","FPS",1,350,350,"1",2013,101,112,103,2,4,1,2014,0,NA,"1",109,149,130,254,95,1,1,12.6281716124274,12.6281716124274,13.2226518746916,0.0460012495342493,4,2,95,254,6,349,5.85507192220243,1,FALSE,3534,3534,4862.53299181625,0,0
"137","FPS",1,350,300,"1",2015,113,190,162,1,2,1,2016,0,NA,"1",116,189,161,235,162,0.125,1,12.6281716124274,13.7218314621666,13.7365648072119,0.00107313961927455,2,1,1296,1880,3,3176,8.06337782236703,1,FALSE,3534,3534,4862.53299181625,0,0
"138","FPS",1,400,400,"4",2013,69,93,121,0,1,1,2014,0,NA,"1",81,143,128,263,68,1,0,0,12.2223197794087,12.8691472849134,0.0515689930085614,1,0,68,263,1,331,5.80211837537706,1,FALSE,6264,6264,5066.79972122702,0,0
"139","FPS",1,400,400,"2",2014,79,97,103,344,60,1,2015,0,NA,"1",85,151,138,5,3,1,0,0,12.2387110552614,13.0470080145238,0.0639548709679675,60,344,3,5,404,8,2.07944154167984,1,FALSE,6264,6264,5066.79972122702,0,0
"140","FPS",1,400,400,"3",2016,77,175,122,198,122,0.125,2017,0,NA,"1",85,193,153,86,180,0.125,0,0,12.9724356765719,13.395602602849,0.0320997153303635,976,1584,1440,688,2560,2128,7.66293785046154,1,FALSE,6264,6264,5066.79972122702,0,0
"141","FPS",1,400,400,"1",2015,106,174,153,0,2,1,2016,0,NA,"1",106,185,178,152,28,0.125,0,0,13.5127555507804,13.7254017055439,0.0156141601681194,2,0,224,1216,2,1440,7.27239839257005,1,FALSE,6264,6264,5066.79972122702,0,0
"142","FPS",1,400,400,"4",2014,81,143,128,263,68,1,2015,0,NA,"1",104,162,168,0,0,1,0,0,12.8691472849134,13.5157744498384,0.0490247176868523,68,263,0,0,331,0,NA,0,FALSE,6264,6264,5066.79972122702,0,0
"143","FPS",1,400,400,"4",2015,104,162,168,0,0,1,2016,0,NA,"1",105,181,178,124,53,0.125,0,0,13.5157744498384,13.6940641677768,0.0131049854480406,0,0,424,992,0,1416,7.25559127425367,1,FALSE,6264,6264,5066.79972122702,0,0
"144","FPS",1,400,400,"1",2013,70,114,87,12,0,1,2014,0,NA,"1",95,135,134,208,14,1,0,0,12.1104250451598,13.0168147060513,0.0721753049759985,0,12,14,208,12,222,5.40267738187228,1,FALSE,6264,6264,5066.79972122702,0,0
"145","FPS",1,400,400,"3",2013,67,73,69,0,0,1,2014,0,NA,"1",73,125,86,77,15,1,0,0,11.389081801198,12.2329437107656,0.0714774568884351,0,0,15,77,0,92,4.52178857704904,1,FALSE,6264,6264,5066.79972122702,0,0
"146","FPS",1,400,400,"2",2016,91,148,140,214,19,NA,2017,0,NA,"1",94,162,176,93,195,0.0625,0,0,13.1095374389517,13.4611983486019,0.0264713365272729,NA,NA,3120,1488,NA,4608,8.43554920237573,1,FALSE,6264,6264,5066.79972122702,0,0
"147","FPS",1,400,400,"3",2015,72,152,151,4,2,1,2016,0,NA,"1",77,175,122,198,122,0.125,0,0,12.9776497127387,12.9724356765719,-0.000401851181508241,2,4,976,1584,6,2560,7.84776253747361,1,FALSE,6264,6264,5066.79972122702,0,0
"148","FPS",1,400,400,"4",2016,105,181,178,124,53,0.125,2017,0,NA,"1",113,197,190,48,209,0.0625,0,0,13.6940641677768,13.9174388556722,0.016180181205145,424,992,3344,768,1416,4112,8.321664807135,1,FALSE,6264,6264,5066.79972122702,0,0
"149","FPS",1,400,400,"3",2014,73,125,86,77,15,1,2015,0,NA,"1",72,152,151,4,2,1,0,0,12.2329437107656,12.9776497127387,0.0590960083549446,15,77,2,4,92,6,1.79175946922805,1,FALSE,6264,6264,5066.79972122702,0,0
"150","FPS",1,400,400,"1",2016,106,185,178,152,28,0.125,2017,0,NA,"1",124,169,157,62,125,0.0625,0,0,13.7254017055439,13.6662493219378,-0.00431901498004076,224,1216,2000,992,1440,2992,8.00369733909437,1,FALSE,6264,6264,5066.79972122702,0,0
"151","FPS",1,400,400,"2",2013,60,83,70,0,0,1,2014,0,NA,"1",79,97,103,344,60,1,0,0,11.4215036481295,12.2387110552614,0.0691061020737292,0,0,60,344,0,404,6.00141487796115,1,FALSE,6264,6264,5066.79972122702,0,0
"152","FPS",1,50,50,"6",2016,10,18,14,0,0,1,2017,0,NA,"1",15,23,20,0,0,1,2,21.9570341503995,6.49183741656687,7.49909992664675,0.144237397880165,0,0,0,0,0,0,NA,0,FALSE,1140,1140,4711.63416827801,1,0.00087719298245614
"153","FPS",1,50,50,"2",2013,17,38,30,0,0,1,2014,0,NA,"1",26,50,47,0,0,1,2,21.9570341503995,8.53182012150616,9.68009038122109,0.126268520566229,0,0,0,0,0,0,NA,0,FALSE,1140,1140,4711.63416827801,1,0.00087719298245614
"154","FPS",1,50,50,"1",2013,139,200,93,0,5,1,2014,0,NA,"1",127,200,138,71,77,1,2,21.9570341503995,13.4252140288934,13.7295813742252,0.0224181466255374,5,0,77,71,5,148,4.99721227376411,1,FALSE,1140,1140,4711.63416827801,1,0.00087719298245614
"155","FPS",1,50,50,"1",2015,127,208,145,166,287,1,2016,0,NA,"1",130,235,161,112,220,0.125,2,21.9570341503995,13.8182821446419,14.0683475656456,0.0179349119338976,287,166,1760,896,453,2656,7.88457651059632,1,FALSE,1140,1140,4711.63416827801,1,0.00087719298245614
"156","FPS",1,50,50,"2",2015,26,53,50,0,0,1,2016,0,NA,"1",31,54,44,0,0,1,2,21.9570341503995,9.80023469306315,9.86698412102908,0.00678791291142135,0,0,0,0,0,0,NA,0,FALSE,1140,1140,4711.63416827801,1,0.00087719298245614
"157","FPS",1,50,50,"3",2013,63,95,56,1,0,1,2014,0,NA,"1",82,114,85,217,65,1,2,21.9570341503995,11.3821865447886,12.2453921882105,0.0731001688255183,0,1,65,217,1,282,5.64190707093811,1,FALSE,1140,1140,4711.63416827801,1,0.00087719298245614
"158","FPS",1,50,50,"3",2014,82,114,85,217,65,1,2015,0,NA,"1",87,118,93,19,14,1,2,21.9570341503995,12.2453921882105,12.4290154723349,0.0148839782920003,65,217,14,19,282,33,3.49650756146648,1,FALSE,1140,1140,4711.63416827801,1,0.00087719298245614
"159","FPS",1,50,50,"3",2016,94,134,104,10,99,0.5,2017,0,NA,"1",100,135,102,4,225,1,2,21.9570341503995,12.7453487174237,12.7952410137722,0.00390690742353826,198,20,225,4,218,229,5.43372200355424,1,FALSE,1140,1140,4711.63416827801,1,0.00087719298245614
"160","FPS",1,50,50,"6",2015,6,12,9,0,0,1,2016,0,NA,"1",10,18,14,0,0,1,2,21.9570341503995,5.13371393241367,6.49183741656687,0.234716244998886,0,0,0,0,0,0,NA,0,FALSE,1140,1140,4711.63416827801,1,0.00087719298245614
"161","FPS",1,50,50,"2",2016,31,54,44,0,0,1,2017,0,NA,"1",30,54,40,0,0,1,2,21.9570341503995,9.86698412102908,9.73888411840177,-0.0130677023809899,0,0,0,0,0,0,NA,0,FALSE,1140,1140,4711.63416827801,1,0.00087719298245614
"162","FPS",1,50,50,"2",2014,26,50,47,0,0,1,2015,0,NA,"1",26,53,50,0,0,1,2,21.9570341503995,9.68009038122109,9.80023469306315,0.0123350955136192,0,0,0,0,0,0,NA,0,FALSE,1140,1140,4711.63416827801,1,0.00087719298245614
"163","FPS",1,50,50,"6",NA,NA,NA,NA,NA,NA,NA,2015,1,0,"",6,12,9,0,0,1,2,21.9570341503995,NA,5.13371393241367,NA,NA,NA,0,0,NA,0,NA,0,FALSE,1140,1140,4711.63416827801,1,0.00087719298245614
"164","FPS",1,50,50,"3",2015,87,118,93,19,14,1,2016,0,NA,"1",94,134,104,10,99,0.5,2,21.9570341503995,12.4290154723349,12.7453487174237,0.0251327019496084,14,19,198,20,33,218,5.38449506278909,1,FALSE,1140,1140,4711.63416827801,1,0.00087719298245614
"165","FPS",1,50,50,"1",2014,127,200,138,71,77,1,2015,0,NA,"1",127,208,145,166,287,1,2,21.9570341503995,13.7295813742252,13.8182821446419,0.00643977903377839,77,71,287,166,148,453,6.11589212548303,1,FALSE,1140,1140,4711.63416827801,1,0.00087719298245614
"166","FPS",1,55,50,"4",2014,55,68,64,7,0,1,2015,0,NA,"1",56,78,69,0,0,1,1,9.84279914539961,11.0455472098296,11.2759902580834,0.0206483299857032,0,7,0,0,7,0,NA,0,FALSE,599,599,4907.58772669732,0,0
"167","FPS",1,55,50,"4",2016,70,84,79,108,188,0.5,2017,0,NA,"1",65,94,85,9,106,0.25,1,9.84279914539961,11.7085831294211,11.8201565447174,0.00948408228878253,376,216,424,36,592,460,6.13122648948314,1,FALSE,599,599,4907.58772669732,0,0
"168","FPS",1,55,50,"4",2013,38,44,43,0,0,1,2014,0,NA,"1",55,68,64,7,0,1,1,9.84279914539961,9.84279914539961,11.0455472098296,0.115287242707058,0,0,0,7,0,7,1.94591014905531,1,FALSE,599,599,4907.58772669732,0,0
"169","FPS",1,55,50,"4",2015,56,78,69,0,0,1,2016,0,NA,"1",70,84,79,108,188,0.5,1,9.84279914539961,11.2759902580834,11.7085831294211,0.0376464643553511,0,0,376,216,0,592,6.38350663488401,1,FALSE,599,599,4907.58772669732,0,0
"170","FPS",1,60,50,"7s",2016,11,14,9,0,0,1,2017,0,NA,"1",17,23,18,0,0,1,1,12.167416360662,5.89400041581125,7.51890255394293,0.24348523547251,0,0,0,0,0,0,NA,0,FALSE,0,4869.98592888628,4869.98592888628,1,0.000205339402331434
"171","FPS",1,60,50,"7s",NA,NA,NA,NA,NA,NA,NA,2016,1,0,"",11,14,9,0,0,1,1,12.167416360662,NA,5.89400041581125,NA,NA,NA,0,0,NA,0,NA,0,FALSE,0,4869.98592888628,4869.98592888628,1,0.000205339402331434
"172","FPS",1,75,50,"8s",2016,NA,NA,NA,NA,NA,NA,2017,1,0,"",9,7,6,0,0,1,1,12.084363132068,NA,4.59471743168099,NA,NA,NA,0,0,NA,0,NA,0,FALSE,0,4871.3293546721,4871.3293546721,1,0.000205282773385236
"173","FPS",1,85,50,"5s",2013,NA,NA,NA,NA,NA,NA,2014,1,1,"",4,4,2,0,0,1,0,0,NA,2.12555913886113,NA,NA,NA,0,0,NA,0,NA,0,FALSE,0,5066.79972122702,5066.79972122702,1,0.000197363238142326
"174","FPS",1,95,50,"7s",2016,6,8,4,0,0,1,2017,0,NA,"1",8,10,9,0,0,1,1,13.7246989966468,3.91731860808918,5.2390744480715,0.290737459484824,0,0,0,0,0,0,NA,0,FALSE,0,4844.79613573303,4844.79613573303,1,0.000206407033853179
"175","FPS",1,95,50,"7s",NA,NA,NA,NA,NA,NA,NA,2016,1,0,"",6,8,4,0,0,1,1,13.7246989966468,NA,3.91731860808918,NA,NA,NA,0,0,NA,0,NA,0,FALSE,0,4844.79613573303,4844.79613573303,1,0.000206407033853179
"176","FPS",2,0,0,"9",2016,25,40,40,0,0,1,2017,0,NA,"1",25,43,38,0,0,1,8,79.8057152025692,9.25645796915747,9.27748533634955,0.00226906663815363,0,0,0,0,0,0,NA,0,FALSE,1388,1388,3775.90402127676,0,0
"177","FPS",2,0,0,"2",2015,35,42,33,0,0,1,2016,0,NA,"1",42,47,35,0,0,1,8,79.8057152025692,9.44934847730066,9.80298851754424,0.0367414950304089,0,0,0,0,0,0,NA,0,FALSE,1388,1388,3775.90402127676,0,0
"178","FPS",2,0,0,"4",2016,64,69,69,0,6,1,2017,0,NA,"1",61,72,72,0,0,1,8,79.8057152025692,11.2869193286156,11.3240293382668,0.00328248438566038,6,0,0,0,6,0,NA,0,FALSE,1388,1388,3775.90402127676,0,0
"179","FPS",2,0,0,"3",2015,39,102,79,0,1,1,2016,0,NA,"1",42,103,79,79,205,0.5,8,79.8057152025692,11.3178055479423,11.4016696950414,0.00738261135923572,1,0,410,158,1,568,6.34212141872115,1,FALSE,1388,1388,3775.90402127676,0,0
"180","FPS",2,0,0,"3",2014,41,100,69,0,52,1,2015,0,NA,"1",39,102,79,0,1,1,8,79.8057152025692,11.2126719933511,11.3178055479423,0.00933263109708816,52,0,1,0,52,1,0,1,FALSE,1388,1388,3775.90402127676,0,0
"181","FPS",2,0,0,"2",2013,35,32,28,0,0,1,2014,0,NA,"1",36,38,25,0,0,1,8,79.8057152025692,9.01311171052574,9.0998041591121,0.00957251843942084,0,0,0,0,0,0,NA,0,FALSE,1388,1388,3775.90402127676,0,0
"182","FPS",2,0,0,"1",2015,45,52,43,0,0,1,2016,0,NA,"1",52,63,49,0,7,1,8,79.8057152025692,10.1789295601067,10.646021979145,0.0448664449662694,0,0,7,0,0,7,1.94591014905531,1,FALSE,1388,1388,3775.90402127676,0,0
"183","FPS",2,0,0,"4",2014,78,58,45,0,1,1,2015,0,NA,"1",52,68,54,0,2,1,8,79.8057152025692,10.8836375630677,10.8195587063832,-0.00590503279684668,1,0,2,0,1,2,0.693147180559945,1,FALSE,1388,1388,3775.90402127676,0,0
"184","FPS",2,0,0,"7",2014,56,64,54,0,10,1,2015,0,NA,"1",50,77,75,0,0,1,8,79.8057152025692,10.8330420567205,11.2331397768795,0.0362674047627467,10,0,0,0,10,0,NA,0,FALSE,1388,1388,3775.90402127676,0,0
"185","FPS",2,0,0,"8",2014,48,48,43,0,25,1,2015,0,NA,"1",48,52,46,0,2,1,8,79.8057152025692,10.1634253735707,10.3109093620398,0.0144069676846629,25,0,2,0,25,2,0.693147180559945,1,FALSE,1388,1388,3775.90402127676,0,0
"186","FPS",2,0,0,"9",2014,22,32,31,NA,NA,NA,2015,0,NA,"1",25,37,38,0,0,1,8,79.8057152025692,8.65058879670459,9.12720313330021,0.0536319219821735,NA,NA,0,0,NA,0,NA,0,FALSE,1388,1388,3775.90402127676,0,0
"187","FPS",2,0,0,"6",2014,27,42,38,0,0,1,2015,0,NA,"1",24,47,40,0,0,1,8,79.8057152025692,9.33091588007548,9.37690412223334,0.00491648249630682,0,0,0,0,0,0,NA,0,FALSE,1388,1388,3775.90402127676,0,0
"188","FPS",2,0,0,"1",2016,52,63,49,0,7,1,2017,0,NA,"1",59,66,51,0,0,1,8,79.8057152025692,10.646021979145,10.8588410547179,0.0197932926409982,7,0,0,0,7,0,NA,0,FALSE,1388,1388,3775.90402127676,0,0
"189","FPS",2,0,0,"2",2016,42,47,35,0,0,1,2017,0,NA,"1",40,46,36,0,0,1,8,79.8057152025692,9.80298851754424,9.76086302512054,-0.00430646873757055,0,0,0,0,0,0,NA,0,FALSE,1388,1388,3775.90402127676,0,0
"190","FPS",2,0,0,"3",2016,42,103,79,79,205,0.5,2017,0,NA,"1",44,88,79,26,48,0.25,8,79.8057152025692,11.4016696950414,11.2907975369249,-0.00977179248319057,410,158,192,104,568,296,5.69035945432406,1,FALSE,1388,1388,3775.90402127676,0,0
"191","FPS",2,0,0,"1",2014,45,48,37,0,0,1,2015,0,NA,"1",45,52,43,0,0,1,8,79.8057152025692,9.94860464938384,10.1789295601067,0.0228875492334138,0,0,0,0,0,0,NA,0,FALSE,1388,1388,3775.90402127676,0,0
"192","FPS",2,0,0,"5",2014,73,89,51,0,44,1,2015,0,NA,"1",48,82,74,2,0,1,8,79.8057152025692,11.3707446796663,11.2418085874377,-0.0114040628739136,44,0,0,2,44,2,0.693147180559945,1,FALSE,1388,1388,3775.90402127676,0,0
