"","site","transect","actual.window","designated.window","plant","year_t","max.ht_t","max.w_t","perp.w_t","flowers_t","fruits_t","reproductive_fraction_t","year_t1","new.plant_t1","seedling_t1","survival_t1","max.ht_t1","max.w_t1","perp.w_t1","flowers_t1","fruits_t1","reproductive_fraction_t1","density","weighted.dens","volume_t","volume_t1","logGR","total.fruits_t","total.flowers_t","total.fruits_t1","total.flowers_t1","total.reproduction_t","total.reproduction_t1","logTR1","did.flower","transplant","recruits.1y","recruits.4y"
"575","FPS",3,200,200,"6",2014,33,24,22,0,0,1,2015,0,NA,"1",41,30,29,0,0,1,3,319466.986147219,8.42542708123414,9.14188851441434,0.0816128178677538,0,0,0,0,0,0,NA,0,FALSE,0,0
"576","FPS",3,200,200,"4",2014,62,90,75,2,50,1,2015,0,NA,"1",68,96,78,27,1,1,3,319466.986147219,11.6042554049731,11.8003879593949,0.0167605327486289,50,2,1,27,52,28,3.3322045101752,1,FALSE,0,0
"577","FPS",3,200,200,"3",2013,48,58,63,0,0,1,2014,0,NA,"1",63,76,63,0,0,1,3,319466.986147219,10.7346019839072,11.2768260291308,0.0492774719228692,0,0,0,0,0,0,NA,0,FALSE,0,0
"578","FPS",3,200,200,"8",2013,17,20,13,0,0,1,2014,0,NA,"1",35,27,14,0,0,1,3,319466.986147219,7.05371821113314,8.1500654931704,0.144471079563222,0,0,0,0,0,0,NA,0,FALSE,0,0
"579","FPS",3,200,200,"7",2014,96,117,90,1,14,1,2015,0,NA,"1",95,110,76,11,3,1,3,319466.986147219,12.4861550326573,12.2449138337407,-0.0195097795547143,14,1,3,11,15,14,2.63905732961526,1,FALSE,0,0
"580","FPS",3,200,200,"3",2015,73,101,96,384,51,1,2016,0,NA,"1",83,112,119,71,170,0.25,3,319466.986147219,12.1297513855189,12.5762862082646,0.0361517668079414,51,384,680,284,435,964,6.87109129461055,1,FALSE,0,0
"581","FPS",3,200,200,"4",2016,77,104,100,32,195,0.25,2017,0,NA,"1",83,95,110,45,202,0.25,3,319466.986147219,12.2531897430445,12.333021101251,0.00649401725768284,780,128,808,180,908,988,6.89568269774787,1,FALSE,0,0
"582","FPS",3,200,200,"6",2016,43,33,30,6,15,1,2017,0,NA,"1",49,33,32,46,13,1,3,319466.986147219,9.3187282948836,9.51388699843823,0.0207263502011901,15,6,13,46,21,59,4.07753744390572,1,FALSE,0,0
"583","FPS",3,200,200,"8",2015,10,8,5,0,0,1,2016,0,NA,"1",7,9,6,0,0,1,3,319466.986147219,4.65128778316938,4.59471743168099,-0.0122368646955806,0,0,0,0,0,0,NA,0,FALSE,0,0
"584","FPS",3,200,200,"3",2014,63,76,63,0,0,1,2015,0,NA,"1",73,101,96,384,51,1,3,319466.986147219,11.2768260291308,12.1297513855189,0.0729114008318894,0,0,51,384,0,435,6.07534603108868,1,FALSE,0,0
"585","FPS",3,200,200,"6",2013,21,14,14,0,0,1,2014,0,NA,"1",33,24,22,0,0,1,3,319466.986147219,6.98246033301534,8.42542708123414,0.187852829181561,0,0,0,0,0,0,NA,0,FALSE,0,0
"586","FPS",3,200,200,"2",2013,69,79,54,0,6,1,2014,0,NA,"1",60,83,73,11,3,1,3,319466.986147219,11.25236163969,11.4634678472285,0.0185872398337308,6,0,3,11,6,14,2.63905732961526,1,FALSE,0,0
"587","FPS",3,200,200,"5",2015,115,162,121,31,0,1,2016,0,NA,"1",112,147,137,96,176,0.125,3,319466.986147219,13.2881422452538,13.2887356199634,4.46534549833899e-05,0,31,1408,768,31,2176,7.68524360797583,1,FALSE,0,0
"588","FPS",3,200,200,"4",2013,55,65,53,0,41,1,2014,0,NA,"1",62,90,75,2,50,1,3,319466.986147219,10.8118356047416,11.6042554049731,0.070730452687604,41,0,50,2,41,52,3.95124371858143,1,FALSE,0,0
"589","FPS",3,200,200,"5",2016,112,147,137,96,176,0.125,2017,0,NA,"1",121,156,131,90,379,0.125,3,319466.986147219,13.2887356199634,13.3806671121088,0.00689418186017221,1408,768,3032,720,2176,3752,8.23004431012611,1,FALSE,0,0
"590","FPS",3,200,200,"1",2014,65,104,90,0,3,1,2015,0,NA,"1",71,98,76,37,11,1,3,319466.986147219,11.9784110754287,11.8382039320596,-0.0117740294360211,3,0,11,37,3,48,3.87120101090789,1,FALSE,0,0
"591","FPS",3,200,200,"6",2015,41,30,29,0,0,1,2016,0,NA,"1",43,33,30,6,15,1,3,319466.986147219,9.14188851441434,9.3187282948836,0.0191591853846647,0,0,15,6,0,21,3.04452243772342,1,FALSE,0,0
"592","FPS",3,200,200,"3",2016,83,112,119,71,170,0.25,2017,0,NA,"1",99,98,92,75,285,0.25,3,319466.986147219,12.5762862082646,12.3616991419156,-0.0172100801086073,680,284,1140,300,964,1440,7.27239839257005,1,FALSE,0,0
"593","FPS",3,200,200,"4",2015,68,96,78,27,1,1,2016,0,NA,"1",77,104,100,32,195,0.25,3,319466.986147219,11.8003879593949,12.2531897430445,0.0376538814372087,1,27,780,128,28,908,6.81124437860129,1,FALSE,0,0
"594","FPS",3,200,200,"1",2013,51,79,73,0,9,1,2014,0,NA,"1",65,104,90,0,3,1,3,319466.986147219,11.2515561624011,11.9784110754287,0.0625995078265436,9,0,3,0,9,3,1.09861228866811,1,FALSE,0,0
"595","FPS",3,200,200,"2",2016,69,107,103,88,135,0.125,2017,0,NA,"1",80,103,102,85,229,0.25,3,319466.986147219,12.2014875633502,12.3015516722492,0.00816753090890465,1080,704,916,340,1784,1256,7.13568734702814,1,FALSE,0,0
"596","FPS",3,200,200,"2",2015,67,101,91,13,0,1,2016,0,NA,"1",69,107,103,88,135,0.125,3,319466.986147219,11.9904958788105,12.2014875633502,0.0174435498451544,0,13,1080,704,13,1784,7.48661331313996,1,FALSE,0,0
"597","FPS",3,200,200,"1",2016,70,142,92,86,152,0.25,2017,0,NA,"1",75,135,101,62,151,0.125,3,319466.986147219,12.3859341127611,12.4977066448774,0.00898367605722949,608,344,1208,496,952,1704,7.44073370738926,1,FALSE,0,0
"598","FPS",3,200,200,"8",2016,7,9,6,0,0,1,2017,0,NA,"1",8.5,9,8,0,0,1,3,319466.986147219,4.59471743168099,5.07655551857373,0.0997257249081192,0,0,0,0,0,0,NA,0,FALSE,0,0
"599","FPS",3,200,200,"2",2014,60,83,73,11,3,1,2015,0,NA,"1",67,101,91,13,0,1,3,319466.986147219,11.4634678472285,11.9904958788105,0.0449490559018773,3,11,0,13,14,13,2.56494935746154,1,FALSE,0,0
"600","FPS",3,200,200,"1",2015,71,98,76,37,11,1,2016,0,NA,"1",70,142,92,86,152,0.25,3,319466.986147219,11.8382039320596,12.3859341127611,0.0452295599872068,11,37,608,344,48,952,6.85856503479136,1,FALSE,0,0
"601","FPS",3,205,200,"10",2015,40,21,17,0,0,1,2016,0,NA,"1",46,27,18,0,0,1,10,731305.435689776,8.22643847195497,8.67467325645099,0.0530544885939404,0,0,0,0,0,0,NA,0,FALSE,1,1
"602","FPS",3,205,200,"10",2014,43,33,23,0,0,1,2015,0,NA,"1",40,21,17,0,0,1,10,731305.435689776,9.05302512915059,8.22643847195497,-0.0957457987038071,0,0,0,0,0,0,NA,0,FALSE,0,1
"603","FPS",3,205,200,"9",2013,114,121,83,0,20,1,2014,0,NA,"1",115,138,110,0,39,1,10,731305.435689776,12.6106528378492,13.0324894153743,0.0329035054122375,20,0,39,0,20,39,3.66356164612965,1,FALSE,0,1
"604","FPS",3,205,200,"9",2014,115,138,110,0,39,1,2015,0,NA,"1",117,131,69,81,40,1,10,731305.435689776,13.0324894153743,12.5313009986576,-0.0392158312713731,39,0,40,81,39,121,4.79579054559674,1,FALSE,0,1
"605","FPS",3,205,200,"11s",NA,NA,NA,NA,NA,NA,NA,2016,1,1,"",4,3,2.5,0,0,1,10,731305.435689776,NA,2.06102061772356,NA,NA,NA,0,0,NA,0,NA,0,FALSE,1,1
"606","FPS",3,205,200,"11s",2016,4,3,2.5,0,0,1,2017,0,NA,"0",NA,NA,NA,NA,NA,NA,10,731305.435689776,2.06102061772356,NA,NA,0,0,NA,NA,0,NA,NA,NA,FALSE,0,1
"607","FPS",3,205,200,"10",2016,46,27,18,0,0,1,2017,0,NA,"1",48,36,22,10,3,1,10,731305.435689776,8.67467325645099,9.20558563878372,0.0594027743125634,0,0,3,10,0,13,2.56494935746154,1,FALSE,0,1
"608","FPS",3,205,200,"9",2015,117,131,69,81,40,1,2016,0,NA,"1",120,149,89,103,131,0.125,10,731305.435689776,12.5313009986576,12.939897654521,0.0320857855913013,40,81,1048,824,121,1872,7.53476265703754,1,FALSE,1,1
"609","FPS",3,205,200,"10",2013,38,31,28,0,0,1,2014,0,NA,"1",43,33,23,0,0,1,10,731305.435689776,9.06360111044814,9.05302512915059,-0.00116754437157018,0,0,0,0,0,0,NA,0,FALSE,0,1
"610","FPS",3,205,200,"9",2016,120,149,89,103,131,0.125,2017,0,NA,"1",123,135,89,47,195,0.25,10,731305.435689776,12.939897654521,12.8659187396044,-0.00573352274134642,1048,824,780,188,1872,968,6.87523208727658,1,FALSE,0,1
"611","FPS",3,300,300,"1",2016,65,111,100,37,76,0.125,2017,0,NA,"1",70,130,120,72,24,0.125,0,0,12.1489108932575,12.5633446713484,0.0335438937254526,608,296,192,576,904,768,6.64378973314767,1,FALSE,0,0
"612","FPS",3,300,300,"1",2015,52,96,80,1,0,1,2016,0,NA,"1",65,111,100,37,76,0.125,0,0,11.5574417807845,12.1489108932575,0.0499099878399205,0,1,608,296,1,904,6.80682936039218,1,FALSE,0,0
"613","FPS",3,300,300,"1",2014,49,69,66,0,1,1,2015,0,NA,"1",52,96,80,1,0,1,0,0,10.9754047807957,11.5574417807845,0.0516726991556844,1,0,0,1,1,1,0,1,FALSE,0,0
"614","FPS",3,300,300,"1",2013,37,46,48,0,0,1,2014,0,NA,"1",49,69,66,0,1,1,0,0,9.97058355610261,10.9754047807957,0.0960177268934306,0,0,1,0,0,1,0,1,FALSE,0,0
"615","FPS",3,350,350,"7",2013,71,94,71,59,5,1,2014,0,NA,"1",77,127,109,184,202,0.5,0,0,11.728477772414,12.5391636266028,0.066836954465781,5,59,404,368,64,772,6.64898455002478,1,FALSE,0,0
"616","FPS",3,350,350,"5",2015,93,142,135,85,26,1,2016,0,NA,"1",93,146,128,124,350,0.25,0,0,13.0535245652543,13.0280596148426,-0.0019527156270569,26,85,1400,496,111,1896,7.54750168281497,1,FALSE,0,0
"617","FPS",3,350,350,"4",2014,65,30,24,18,0,1,2015,0,NA,"1",71,43,31,0,0,1,0,0,9.41346171796714,10.1176904332814,0.0721446573002518,0,18,0,0,18,0,NA,0,FALSE,0,0
"618","FPS",3,350,350,"6",2014,109,138,131,116,73,0.5,2015,0,NA,"1",124,162,134,17,9,1,0,0,13.1536221266489,13.4655409368497,0.0234367314178563,146,232,9,17,378,26,3.25809653802148,1,FALSE,0,0
"619","FPS",3,350,350,"7",2016,95,144,147,185,295,0.125,2017,0,NA,"1",98,170,150,36,402,0.125,0,0,13.1739460140167,13.3912244458785,0.0163585080315203,2360,1480,3216,288,3840,3504,8.16166045205628,1,FALSE,0,0
"620","FPS",3,350,350,"7",2015,92,138,122,7,0,1,2016,0,NA,"1",95,144,147,185,295,0.125,0,0,12.9128865430009,13.1739460140167,0.0200153227271462,0,7,2360,1480,7,3840,8.25322764558177,1,FALSE,0,0
"621","FPS",3,350,350,"5",2013,93,97,83,9,20,1,2014,0,NA,"1",100,121,112,118,149,1,0,0,12.1859743155146,12.7792828389413,0.0475396873663296,20,9,149,118,29,267,5.58724865840025,1,FALSE,0,0
"622","FPS",3,350,350,"1",2015,122,188,140,102,96,1,2016,0,NA,"1",117,200,146,159,123,0.125,0,0,13.6419286662339,13.7039211591155,0.00453396763860781,96,102,984,1272,198,2256,7.72134861261795,1,FALSE,0,0
"623","FPS",3,350,350,"5",2016,93,146,128,124,350,0.25,2017,0,NA,"1",103,166,151,40,253,0.125,0,0,13.0280596148426,13.4238198494625,0.0299252662958667,1400,496,2024,320,1896,2344,7.7596141506969,1,FALSE,0,0
"624","FPS",3,350,350,"6",2013,98,146,97,12,7,1,2014,0,NA,"1",109,138,131,116,73,0.5,0,0,12.8031083149437,13.1536221266489,0.0270091890383051,7,12,146,232,19,378,5.93489419561959,1,FALSE,0,0
"625","FPS",3,350,350,"4",2016,68,36,26,34,10,1,2017,0,NA,"1",71,42,32,13,24,1,0,0,9.7209464177151,10.1259086341858,0.0408143688039742,10,34,24,13,44,37,3.61091791264422,1,FALSE,0,0
"626","FPS",3,350,350,"1",2014,90,175,138,236,73,0.5,2015,0,NA,"1",122,188,140,102,96,1,0,0,13.2516725654724,13.6419286662339,0.0290242644151921,146,472,96,102,618,198,5.28826703069454,1,FALSE,0,0
"627","FPS",3,350,350,"3",2016,147,161,126,49,64,0.25,2017,0,NA,"",NA,NA,NA,NA,NA,NA,0,0,13.5679420947761,NA,NA,256,196,NA,NA,452,NA,NA,NA,FALSE,0,0
"628","FPS",3,350,350,"7",2014,77,127,109,184,202,0.5,2015,0,NA,"1",92,138,122,7,0,1,0,0,12.5391636266028,12.9128865430009,0.0293689330267668,404,368,0,7,772,7,1.94591014905531,1,FALSE,0,0
"629","FPS",3,350,350,"2",2015,151,156,128,59,6,1,2016,0,NA,"1",149,194,100,102,107,0.125,0,0,13.5789893440455,13.5367978870583,-0.00311195029500189,6,59,856,816,65,1672,7.42177579364465,1,FALSE,0,0
"630","FPS",3,350,350,"2",2013,156,153,82,10,1,1,2014,0,NA,"1",141,143,81,88,41,1,0,0,13.1468364119676,12.9658769113719,-0.013860099120385,1,10,41,88,11,129,4.85981240436167,1,FALSE,0,0
"631","FPS",3,350,350,"3",2014,135,123,91,185,32,0.5,2015,0,NA,"1",133,144,47,3,0,1,0,0,12.8881418763891,12.3701332655692,-0.0410226945900654,64,370,0,3,434,3,1.09861228866811,1,FALSE,0,0
"632","FPS",3,350,350,"3",2013,138,135,83,7,1,1,2014,0,NA,"1",135,123,91,185,32,0.5,0,0,12.9111923074536,12.8881418763891,-0.00178690171100149,1,7,64,370,8,434,6.07304453410041,1,FALSE,0,0
"633","FPS",3,350,350,"5",2014,100,121,112,118,149,1,2015,0,NA,"1",93,142,135,85,26,1,0,0,12.7792828389413,13.0535245652543,0.0212328474458623,149,118,26,85,267,111,4.70953020131233,1,FALSE,0,0
"634","FPS",3,350,350,"4",2015,71,43,31,0,0,1,2016,0,NA,"1",68,36,26,34,10,1,0,0,10.1176904332814,9.7209464177151,-0.0400024379483521,0,0,10,34,0,44,3.78418963391826,1,FALSE,0,0
"635","FPS",3,350,350,"1",2013,90,137,148,45,18,1,2014,0,NA,"1",90,175,138,236,73,0.5,0,0,13.0768261059839,13.2516725654724,0.0132821116856596,18,45,146,472,63,618,6.42648845745769,1,FALSE,0,0
"636","FPS",3,350,350,"2",2016,149,194,100,102,107,0.125,2017,0,NA,"1",136,207,112,48,249,0.125,0,0,13.5367978870583,13.6236957863579,0.00639886718193106,856,816,1992,384,1672,2376,7.77317368048254,1,FALSE,0,0
"637","FPS",3,350,350,"3",2015,133,144,47,3,0,1,2016,0,NA,"1",147,161,126,49,64,0.25,0,0,12.3701332655692,13.5679420947761,0.0924248516274599,0,3,256,196,3,452,6.11368217983223,1,FALSE,0,0
"638","FPS",3,350,350,"2",2014,141,143,81,88,41,1,2015,0,NA,"1",151,156,128,59,6,1,0,0,12.9658769113719,13.5789893440455,0.0462026434551457,41,88,6,59,129,65,4.17438726989564,1,FALSE,0,0
"639","FPS",3,350,350,"6",2015,124,162,134,17,9,1,2016,0,NA,"1",131,185,157,149,131,0.125,0,0,13.4655409368497,13.8116221896892,0.0253765263742078,9,17,1048,1192,26,2240,7.71423114484909,1,FALSE,0,0
"640","FPS",3,350,350,"4",2013,56,26,15,0,0,1,2014,0,NA,"1",65,30,24,18,0,1,0,0,8.65132166592024,9.41346171796714,0.0844286594381525,0,0,0,18,0,18,2.89037175789616,1,FALSE,0,0
"641","FPS",3,350,350,"6",2016,131,185,157,149,131,0.125,2017,0,NA,"",NA,NA,NA,NA,NA,NA,0,0,13.8116221896892,NA,NA,1048,1192,NA,NA,2240,NA,NA,NA,FALSE,0,0
"642","FPS",3,350,350,"1",2016,117,200,146,159,123,0.125,2017,0,NA,"1",121,178,172,97,452,0.125,0,0,13.7039211591155,13.7848918087637,0.00589118809341782,984,1272,3616,776,2256,4392,8.38753998318937,1,FALSE,0,0
"643","FPS",3,450,450,"3",2016,93,132,112,145,116,0.125,2017,0,NA,"1",98,137,121,99,308,0.125,0,0,12.7937235230961,12.9605621861568,0.0129563676380919,928,1160,2464,792,2088,3256,8.08825472712243,1,FALSE,0,0
"644","FPS",3,450,450,"3",2014,82,100,85,142,87,1,2015,0,NA,"1",92,117,115,0,0,1,0,0,12.1143639258041,12.6887178762714,0.0463213925820436,87,142,0,0,229,0,NA,0,FALSE,0,0
"645","FPS",3,450,450,"3",2013,65,96,68,0,0,1,2014,0,NA,"1",82,100,85,142,87,1,0,0,11.618066402601,12.1143639258041,0.0418305148138973,0,0,87,142,0,229,5.43372200355424,1,FALSE,0,0
"646","FPS",3,450,450,"3",2015,92,117,115,0,0,1,2016,0,NA,"1",93,132,112,145,116,0.125,0,0,12.6887178762714,12.7937235230961,0.0082414584634658,0,0,928,1160,0,2088,7.64396194900253,1,FALSE,0,0
"647","FPS",3,455,450,"1",2014,93,137,103,214,30,0.5,2015,0,NA,"1",93,156,127,14,6,1,2,213847.164732306,12.7471326432724,13.0864658229228,0.0262721972693769,60,428,6,14,488,20,2.99573227355399,1,FALSE,0,0
"648","FPS",3,455,450,"1",2013,92,43,31,39,5,1,2014,0,NA,"1",93,137,103,214,30,0.5,2,213847.164732306,10.3767991332891,12.7471326432724,0.205733894068574,5,39,60,428,44,488,6.19031540585315,1,FALSE,0,0
"649","FPS",3,455,450,"2",2016,108,163,137,85,61,0.125,2017,0,NA,"1",112,188,182,9,328,0.125,2,213847.164732306,13.3556855898205,13.8187707572632,0.0340856866709691,488,680,2624,72,1168,2696,7.8995244720322,1,FALSE,0,0
"650","FPS",3,455,450,"2",2013,75,89,104,5,1,1,2014,0,NA,"1",85,133,112,183,28,1,2,213847.164732306,12.1103386184712,12.7113224920686,0.0484336120292888,1,5,28,183,6,211,5.35185813347607,1,FALSE,0,0
"651","FPS",3,455,450,"1",2016,91,164,141,200,233,0.125,2017,0,NA,"1",98,173,159,59,226,0.0625,2,213847.164732306,13.2193090607806,13.46698651145,0.0185626785008304,1864,1600,3616,944,3464,4560,8.42507790250843,1,FALSE,0,0
"652","FPS",3,455,450,"1",2015,93,156,127,14,6,1,2016,0,NA,"1",91,164,141,200,233,0.125,2,213847.164732306,13.0864658229228,13.2193090607806,0.010100015507994,6,14,1864,1600,20,3464,8.15017926968233,1,FALSE,0,0
"653","FPS",3,455,450,"2",2015,101,140,131,0,0,1,2016,0,NA,"1",108,163,137,85,61,0.125,2,213847.164732306,13.0917834987131,13.3556855898205,0.0199573614725979,0,0,488,680,0,1168,7.06304816338817,1,FALSE,0,0
"654","FPS",3,455,450,"2",2014,85,133,112,183,28,1,2015,0,NA,"1",101,140,131,0,0,1,2,213847.164732306,12.7113224920686,13.0917834987131,0.0294916884955398,28,183,0,0,211,0,NA,0,FALSE,0,0
"655","FPS",3,5,0,"11",NA,NA,NA,NA,NA,NA,NA,2015,1,0,"1",53,53,42,8,0,1,9,809692.884785821,NA,10.338076681449,NA,NA,NA,0,8,NA,8,2.07944154167984,1,FALSE,1,1
"656","FPS",3,5,0,"11",2016,59,61,51,40,293,1,2017,0,NA,"1",62,62,47,10,166,0.5,9,809692.884785821,10.7800601768648,10.7642396078616,-0.00146865500432813,293,40,332,20,333,352,5.8636311755981,1,FALSE,0,1
"657","FPS",3,5,0,"11",2015,53,53,42,8,0,1,2016,0,NA,"1",59,61,51,40,293,1,9,809692.884785821,10.338076681449,10.7800601768648,0.0418643035528108,0,8,293,40,8,333,5.80814248998044,1,FALSE,0,1
"658","FPS",3,50,50,"4",2014,17,21,14,0,0,1,2015,0,NA,"1",18,23,14,0,0,1,25,372780.598876801,7.1766163474563,7.32474653950197,0.020430541006788,0,0,0,0,0,0,NA,0,FALSE,0,0
"659","FPS",3,50,50,"5",2014,27,33,30,0,0,1,2015,0,NA,"1",31,38,37,0,0,1,25,372780.598876801,8.85336504519436,9.34231451291716,0.0537564102182437,0,0,0,0,0,0,NA,0,FALSE,0,0
"660","FPS",3,50,50,"7",2015,28,34,32,0,0,1,2016,0,NA,"1",36,42,32,0,1,1,25,372780.598876801,8.98412417365249,9.4467476956006,0.0502114840886452,0,0,1,0,0,1,0,1,FALSE,0,0
"661","FPS",3,50,50,"3",2015,23,25,17,0,0,1,2016,0,NA,"1",27,27,10,0,2,1,25,372780.598876801,7.84740662091497,7.5540820610641,-0.0380950229577675,0,0,2,0,0,2,0.693147180559945,1,FALSE,0,0
"662","FPS",3,50,50,"6",2016,27,18,10,0,0,1,2017,0,NA,"1",28,21,11,0,0,1,25,372780.598876801,7.14861695295594,7.4344454567584,0.0392050867815812,0,0,0,0,0,0,NA,0,FALSE,0,0
"663","FPS",3,50,50,"8",2014,38,35,27,0,2,1,2015,0,NA,"1",42,43,35,0,0,1,25,372780.598876801,9.14859432328153,9.71404103152774,0.0599721262577084,2,0,0,0,2,0,NA,0,FALSE,0,0
"664","FPS",3,50,50,"10",2014,31,31,28,0,0,1,2015,0,NA,"1",35,39,28,0,0,1,25,372780.598876801,8.8600021552069,9.21093745385566,0.0388446237397182,0,0,0,0,0,0,NA,0,FALSE,0,0
"665","FPS",3,50,50,"7",2014,28,29,26,0,0,1,2015,0,NA,"1",28,34,32,0,0,1,25,372780.598876801,8.61742011424456,8.98412417365249,0.0416732897966172,0,0,0,0,0,0,NA,0,FALSE,0,0
"666","FPS",3,50,50,"9",2016,42,50,30,1,1,1,2017,0,NA,"1",44,53,37,0,0,1,25,372780.598876801,9.71071324143507,10.025222696176,0.031874453103951,1,1,0,0,2,0,NA,0,FALSE,0,0
"667","FPS",3,50,50,"2",2015,38,37,28,0,0,1,2016,0,NA,"1",40,40,33,0,0,1,25,372780.598876801,9.24053181860721,9.53408970575575,0.0312743256514296,0,0,0,0,0,0,NA,0,FALSE,0,0
"668","FPS",3,50,50,"2",2014,38,48,47,0,0,1,2015,0,NA,"1",38,37,28,0,0,1,25,372780.598876801,10.0187580084057,9.24053181860721,-0.0808596965935897,0,0,0,0,0,0,NA,0,FALSE,0,0
"669","FPS",3,50,50,"10",2013,21,21,18,0,0,1,2014,0,NA,"1",31,31,28,0,0,1,25,372780.598876801,7.63923986940441,8.8600021552069,0.148248903173137,0,0,0,0,0,0,NA,0,FALSE,0,0
"670","FPS",3,50,50,"2",2016,40,40,33,0,0,1,2017,0,NA,"1",43,43,34,0,0,1,25,372780.598876801,9.53408970575575,9.70858399206469,0.0181366760345161,0,0,0,0,0,0,NA,0,FALSE,0,0
"671","FPS",3,50,50,"5",2015,31,38,37,0,0,1,2016,0,NA,"1",35,43,36,8,16,1,25,372780.598876801,9.34231451291716,9.55989035170048,0.0230222294461719,0,0,16,8,0,24,3.17805383034795,1,FALSE,0,0
"672","FPS",3,50,50,"6",2015,29,18,12,0,0,1,2016,0,NA,"1",27,18,10,0,0,1,25,372780.598876801,7.40239747373204,7.14861695295594,-0.0348850258334517,0,0,0,0,0,0,NA,0,FALSE,0,0
"673","FPS",3,50,50,"4",2016,20,25,18,0,0,1,2017,0,NA,"1",21,27,17,0,0,1,25,372780.598876801,7.76480309237976,7.83339588384537,0.00879501969693441,0,0,0,0,0,0,NA,0,FALSE,0,0
"674","FPS",3,50,50,"6",2014,23,13,10,0,0,1,2015,0,NA,"1",29,18,12,0,0,1,25,372780.598876801,6.66285190244613,7.40239747373204,0.10525632420022,0,0,0,0,0,0,NA,0,FALSE,0,0
"675","FPS",3,50,50,"9",2015,33,45,27,0,0,1,2016,0,NA,"1",42,50,30,1,1,1,25,372780.598876801,9.25883015330253,9.71071324143507,0.0476520265836475,0,0,1,1,0,2,0.693147180559945,1,FALSE,0,0
"676","FPS",3,50,50,"8",2013,39,23,28,0,0,1,2014,0,NA,"1",38,35,27,0,2,1,25,372780.598876801,8.7910836082954,9.14859432328153,0.0398622601216005,0,0,2,0,0,2,0.693147180559945,1,FALSE,0,0
"677","FPS",3,50,50,"9",2014,39,21,23,0,0,1,2015,0,NA,"1",33,45,27,0,0,1,25,372780.598876801,8.50340153584362,9.25883015330253,0.0851114432078801,0,0,0,0,0,0,NA,0,FALSE,0,0
"678","FPS",3,50,50,"8",2016,47,48,42,0,15,1,2017,0,NA,"1",46,44,40,1,7,1,25,372780.598876801,10.1188414669627,9.96153372058269,-0.0156681300050163,15,0,7,1,15,8,2.07944154167984,1,FALSE,0,0
"679","FPS",3,50,50,"3",2013,17,12,7,0,0,1,2014,0,NA,"1",20,22,11,0,0,1,25,372780.598876801,5.92385337896093,7.14449323577208,0.187354737397236,0,0,0,0,0,0,NA,0,FALSE,0,0
"680","FPS",3,50,50,"1",2015,66,103,36,0,0,1,2016,0,NA,"1",62,78,40,20,95,1,25,372780.598876801,11.0677259047736,10.83254590191,-0.0214781849124894,0,0,95,20,0,115,4.74493212836325,1,FALSE,0,0
"681","FPS",3,50,50,"2",2013,31,23,19,0,0,1,2014,0,NA,"1",38,48,47,0,0,1,25,372780.598876801,8.17374363564214,10.0187580084057,0.203532115457949,0,0,0,0,0,0,NA,0,FALSE,0,0
"682","FPS",3,50,50,"1",2014,69,59,31,0,2,1,2015,0,NA,"1",66,103,36,0,0,1,25,372780.598876801,10.4054543890495,11.0677259047736,0.0617031678092568,2,0,0,0,2,0,NA,0,FALSE,0,0
"683","FPS",3,50,50,"6",2013,23,13,7,0,0,1,2014,0,NA,"1",23,13,10,0,0,1,25,372780.598876801,6.3061769585074,6.66285190244613,0.0550179838200631,0,0,0,0,0,0,NA,0,FALSE,0,0
"684","FPS",3,50,50,"1",2016,62,78,40,20,95,1,2017,0,NA,"1",67,74,67,26,40,1,25,372780.598876801,10.83254590191,11.3732735680475,0.0487110670322646,95,20,40,26,115,66,4.18965474202643,1,FALSE,0,0
"685","FPS",3,50,50,"4",2013,17,13,13,0,0,1,2014,0,NA,"1",17,21,14,0,0,1,25,372780.598876801,6.62293529504069,7.1766163474563,0.0802893414624513,0,0,0,0,0,0,NA,0,FALSE,0,0
"686","FPS",3,50,50,"5",2013,24,25,21,0,0,1,2014,0,NA,"1",27,33,30,0,0,1,25,372780.598876801,8.10127532900097,8.85336504519436,0.0887761205361572,0,0,0,0,0,0,NA,0,FALSE,0,0
"687","FPS",3,50,50,"5",2016,35,43,36,8,16,1,2017,0,NA,"1",35,42,41,0,11,1,25,372780.598876801,9.55989035170048,9.66641298253849,0.0110810402781945,16,8,11,0,24,11,2.39789527279837,1,FALSE,0,0
"688","FPS",3,50,50,"8",2015,42,43,35,0,0,1,2016,0,NA,"1",47,48,42,0,15,1,25,372780.598876801,9.71404103152774,10.1188414669627,0.0408268098842925,0,0,15,0,0,15,2.70805020110221,1,FALSE,0,0
"689","FPS",3,50,50,"7",2013,17,19,19,0,0,1,2014,0,NA,"1",28,29,26,0,0,1,25,372780.598876801,7.3819145384505,8.61742011424456,0.154752721665881,0,0,0,0,0,0,NA,0,FALSE,0,0
"690","FPS",3,50,50,"10",2015,35,39,28,0,0,1,2016,0,NA,"1",39,47,32,0,0,1,25,372780.598876801,9.21093745385566,9.63926838670083,0.045453580638612,0,0,0,0,0,0,NA,0,FALSE,0,0
"691","FPS",3,50,50,"3",2014,20,22,11,0,0,1,2015,0,NA,"1",23,25,17,0,0,1,25,372780.598876801,7.14449323577208,7.84740662091497,0.093841227296483,0,0,0,0,0,0,NA,0,FALSE,0,0
