"","Plot","TagID","Transplant","Year_t","Height_t","Width_t","Perp_t","NS_t","Goodbuds_t","TotFlowerbuds_t","ABFlowerbuds_t","Antcount_t","Year_t1","Newplant","Survival_t1","Height_t1","Width_t1","Perp_t1","NS_t1","Goodbuds_t1","TotFlowerbuds_t1","ABFlowerbuds_t1","Antcount_t1","comments","Ant_sp_t","Ant_sp_t1"
"5360","2","37",0,2016,112,98,60,14,11,NA,18,10,2017,0,1,107,105,48,12,0,NA,7,16,"","liom","fore"
"5361","2","42",0,2016,86,99,52,7,7,NA,0,0,2017,0,1,85,88,36,2,0,NA,0,0,"1 CV ad","vacant","vacant"
"5362","2","45",0,2016,137,107,65,17,53,NA,12,17,2017,0,1,136,79,57,13,0,NA,8,4,"1 GERST, 1 PENT juv","liom","fore"
"5363","2","46",0,2016,74,67,58,2,0,NA,0,6,2017,0,1,79,61,55,1,0,NA,1,0,"unknown new growth x8","liom","vacant"
"5364","2","47",0,2016,81,60,50,26,7,NA,0,22,2017,0,1,86,62,52,16,0,NA,0,16,"","liom","liom"
"5365","2","48",0,2016,81,68,56,18,0,NA,2,16,2017,0,1,91,79,71,17,2,NA,1,20,"","liom","liom"
"5366","2","49",0,2016,92,81,78,13,9,NA,0,28,2017,0,1,98,84,81,6,0,NA,0,18,"","liom","liom"
"5367","2","51",0,2016,107,89,72,7,7,NA,2,17,2017,0,1,115,70,70,0,0,NA,0,0,"","liom","vacant"
"5368","2","52",0,2016,49,39,27,1,0,NA,0,1,2017,0,1,55,38,30,0,0,NA,0,0,"","liom","vacant"
"5369","2","53",0,2016,22,15,11,0,0,NA,0,0,2017,0,1,31,15,12,0,0,NA,0,0,"","vacant","vacant"
"5370","2","54",0,2016,68,54,47,13,3,NA,0,14,2017,0,1,63,52,50,7,0,NA,0,8,"","liom","liom"
"5371","2","55",0,2016,55,65,31,7,0,NA,0,10,2017,0,1,68,67,38,11,0,NA,0,12,"","liom","liom"
"5372","2","56",0,2016,87,81,52,9,14,NA,1,18,2017,0,1,86,71,64,14,1,NA,0,7,"","liom","liom"
"5373","2","57",0,2016,96,60,57,9,7,NA,0,24,2017,0,1,94,53,51,3,1,NA,0,2,"","liom","liom"
"5374","2","58",0,2016,58,48,46,2,0,NA,0,0,2017,0,1,67,73,40,0,0,NA,0,0,"","vacant","vacant"
"5375","2","59",0,2016,11,11,5,1,0,NA,0,0,2017,0,1,20,15,6,0,0,NA,0,0,"50% dead","vacant","vacant"
"5376","2","61",0,2016,27,18,11,1,0,NA,0,0,2017,0,1,29,16,9,0,0,NA,0,0,"50% dead","vacant","vacant"
"5377","2","66",0,2016,12,3,1,2,0,NA,0,0,2017,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","vacant",NA
"5378","2","68",0,2016,71,49,41,2,3,NA,2,6,2017,0,1,77,68,43,7,0,NA,0,14,"","liom","liom"
"5379","2","69",0,2016,7,6,4,3,0,NA,0,0,2017,0,1,8,6,1,0,0,NA,0,0,"","vacant","vacant"
"5380","2","70",0,2016,89,89,52,9,0,NA,0,4,2017,0,1,90,91,44,0,0,NA,0,0,"unknown new growth x2","liom","vacant"
"5381","2","72",0,2016,43,33,21,7,0,NA,0,10,2017,0,1,50,39,30,12,0,NA,0,11,"","liom","liom"
"5382","2","73",0,2016,24,15,12,3,0,NA,0,2,2017,0,1,30,18,16,1,0,NA,0,2,"","liom","liom"
"5383","2","74",0,2016,15,27,21,0,0,NA,0,0,2017,0,1,18,24,15,0,0,NA,0,0,"","vacant","vacant"
"5384","2","75",0,2016,20,16,14,6,0,NA,0,0,2017,0,1,25,17,12,0,0,NA,0,0,"","vacant","vacant"
"5385","2","76",0,2016,10,7,6,3,0,NA,0,0,2017,0,1,20,8,5,2,0,NA,0,1,"","vacant","liom"
"5386","2","78",0,2016,12,7,7,0,0,NA,0,0,2017,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","vacant",NA
"5387","2","79",0,2016,3,1,1,1,0,NA,0,0,2017,0,1,3,0.5,0.5,0,0,NA,0,0,"","vacant","vacant"
"5388","2","82",0,2016,20,17,12,3,0,NA,0,0,2017,0,1,18,14,12,0,0,NA,0,0,"dying","vacant","vacant"
"5389","2","83",0,2016,12,2,2,0,0,NA,0,0,2017,0,1,12,4,4,2,0,NA,0,0,"","vacant","vacant"
"5390","2","88",0,2016,16,19,10,0,0,NA,0,0,2017,0,1,21,16,8,0,0,NA,0,0,"","vacant","vacant"
"5391","2","90",0,2016,31,25,18,6,0,NA,0,0,2017,0,1,40,12,8,0,0,NA,0,0,"11 CV juv","vacant","vacant"
"5392","2","91",0,2016,21,18,11,2,0,NA,0,0,2017,0,1,21,7,4,0,0,NA,0,0,"not doing v well","vacant","vacant"
"5393","2","93",0,2016,15,11,7,0,0,NA,0,0,2017,0,1,24,17,6,0,0,NA,0,0,"","vacant","vacant"
"5394","2","96",0,2016,19,7,3,2,0,NA,0,0,2017,0,1,19,7,2,0,0,NA,0,0,"","vacant","vacant"
"5395","2","97",0,2016,18,11,7,2,0,NA,0,0,2017,0,1,21,13,9,1,0,NA,0,4,"","vacant","crem"
"5396","2","98",0,2016,3,1,1,0,0,NA,0,0,2017,0,1,3,1,0.5,1,0,NA,0,0,"","vacant","vacant"
"5397","2","99",0,2016,11,8,7,2,2,NA,0,0,2017,0,1,13,11,6,2,0,NA,0,0,"","vacant","vacant"
"5398","2","100",0,2016,36,21,15,5,0,NA,0,2,2017,0,1,40,22,19,4,0,NA,0,0,"","other","vacant"
"5399","2","101",0,2016,6,3,2,3,0,NA,0,0,2017,0,1,10,4,2,1,0,NA,0,0,"","vacant","vacant"
"5400","2","102",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1,1,9,6,6,2,0,NA,0,0,"@SE corner",NA,"vacant"
"5401","2","103",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1,1,11,8,6,2,0,NA,0,0,"Near NW corner",NA,"vacant"
"5402","2","104",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1,1,17,7,5,2,0,NA,0,0,"near TR-15",NA,"vacant"
"5403","2","71A",0,2016,30,22,10,5,0,NA,0,0,2017,0,1,34,27,23,0,0,NA,0,0,"29 CV juv","vacant","vacant"
"5404","2","71B",0,2016,19,18,8,4,0,NA,0,0,2017,0,1,21,14,13,0,0,NA,0,0,"1 CV juv","vacant","vacant"
"5405","2","80A",0,2016,16,10,8,3,0,NA,0,0,2017,0,1,8,8,2,0,0,NA,0,0,"","vacant","vacant"
"5406","2","80B",0,2016,16,9,8,1,0,NA,0,1,2017,0,1,16,1,1,0,0,NA,0,0,"","liom","vacant"
"5407","2","80C",0,2016,19,14,13,12,0,NA,0,1,2017,0,1,23,12,11,0,0,NA,0,0,"","liom","vacant"
"5408","2","94A",0,2016,2,1,1,0,0,NA,0,0,2017,0,1,2,2,1,0,0,NA,0,0,"","vacant","vacant"
"5409","2","94B",0,2016,6,5,2,3,0,NA,0,0,2017,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","vacant",NA
"5410","2","95B",0,2016,6,3,2,2,0,NA,0,0,2017,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","vacant",NA
"5411","2","TR1",1,2016,58,46,42,11,0,NA,0,13,2017,0,1,56,51,40,1,0,NA,0,5,"","liom","liom"
"5412","2","TR11",1,2016,74,55,49,9,1,NA,0,2,2017,0,1,89,55,53,15,0,NA,0,20,"","liom","liom"
"5413","2","TR12",1,2016,29,7,5,1,0,NA,0,0,2017,0,1,22,8,3,4,0,NA,0,0,"labeled on map as 2-12","vacant","vacant"
"5414","2","TR13",1,2016,52,35,15,0,0,NA,0,0,2017,0,1,56,24,16,0,0,NA,0,1,"","vacant","liom"
"5415","2","TR15",1,2016,78,36,30,0,0,NA,0,0,2017,0,1,59,39,19,1,0,NA,0,15,"","vacant","liom"
"5416","2","TR16",1,2016,28,27,27,5,0,NA,0,1,2017,0,1,39,35,27,2,0,NA,0,0,"","other","vacant"
"5417","2","TR18",1,2016,48,40,39,11,0,NA,0,10,2017,0,1,47,53,21,5,0,NA,0,11,"1 CV juv, 36 CV ad","liom","liom"
"5418","2","TR2",1,2016,64,46,32,7,0,NA,0,5,2017,0,1,63,55,33,3,1,NA,0,11,"","liom","liom"
"5419","2","TR3",1,2016,19,22,12,11,0,NA,0,0,2017,0,1,22,21,16,0,0,NA,0,0,"","vacant","vacant"
"5420","2","TR4",1,2016,47,61,30,8,0,NA,0,14,2017,0,1,54,41,33,0,0,NA,0,0,"","liom","vacant"
"5421","2","TR7",1,2016,49,26,17,4,0,NA,0,0,2017,0,1,46,25,17,1,0,NA,0,3,"","vacant","liom"
"5422","3","1",0,2016,134,165,145,43,24,NA,1,22,2017,0,1,137,175,169,65,67,NA,0,48,"","liom","liom"
"5423","3","2",0,2016,70,76,54,15,6,NA,0,14,2017,0,1,78,73,56,5,8,NA,1,35,"","liom","liom"
"5424","3","3",0,2016,76,72,56,21,7,NA,2,9,2017,0,1,93,82,49,4,12,NA,1,38,"","liom","liom"
"5425","3","4",0,2016,78,131,107,16,47,NA,0,28,2017,0,1,83,120,129,10,23,NA,3,46,"","liom","liom"
"5426","3","5",0,2016,100,73,47,19,28,NA,0,10,2017,0,1,100,72,68,13,21,NA,3,29,"","liom","liom"
"5427","3","6",0,2016,131,135,114,34,54,NA,1,29,2017,0,1,132,136,111,23,53,NA,1,51,"","liom","liom"
"5428","3","7",0,2016,129,130,124,65,81,NA,6,9,2017,0,1,136,155,148,61,121,NA,3,45,"","liom","liom"
"5429","3","8",0,2016,62,58,51,18,13,NA,0,4,2017,0,1,74,91,71,6,0,NA,0,7,"","liom","liom"
"5430","3","9",0,2016,98,100,50,12,17,NA,0,4,2017,0,1,102,108,49,10,19,NA,1,36,"","liom","liom"
"5431","3","10",0,2016,85,70,57,14,0,NA,0,13,2017,0,1,98,73,73,11,0,NA,0,13,"","liom","liom"
"5432","3","11",0,2016,63,53,51,0,0,NA,0,0,2017,0,1,70,58,44,7,0,NA,0,11,"","vacant","liom"
"5433","3","14",0,2016,155,115,98,14,18,NA,5,22,2017,0,1,155,110,99,23,9,NA,2,48,"","liom","liom"
"5434","3","15",0,2016,20,31,22,6,0,NA,0,10,2017,0,1,24,31,26,40,0,NA,0,22,"","liom","liom"
"5435","3","16",0,2016,118,146,144,45,48,NA,0,4,2017,0,1,128,133,126,31,55,NA,2,43,"","liom","liom"
"5436","3","17",0,2016,41,39,21,5,0,NA,0,0,2017,0,1,48,40,22,9,0,NA,0,21,"","vacant","liom"
"5437","3","18",0,2016,82,73,38,7,1,NA,0,0,2017,0,1,91,109,65,12,8,NA,0,23,"1 ad. pent 1 juv. pent","vacant","liom"
"5438","3","19",0,2016,87,81,54,7,1,NA,0,0,2017,0,1,88,77,42,8,0,NA,1,11,"","vacant","liom"
"5439","3","20",0,2016,121,128,81,16,12,NA,5,10,2017,0,1,126,121,82,23,27,NA,1,37,"","liom","liom"
"5440","3","21",0,2016,144,79,74,14,8,NA,2,20,2017,0,1,152,76,48,2,5,NA,0,24,"","liom","liom"
"5441","3","22",0,2016,177,193,138,49,40,NA,8,7,2017,0,1,182,186,82,21,36,NA,0,44,"","liom","liom"
"5442","3","23",0,2016,62,67,50,10,12,NA,0,4,2017,0,1,76,60,41,1,6,NA,1,15,"","liom","liom"
"5443","3","24",0,2016,68,51,43,6,22,NA,0,8,2017,0,1,67,54,38,3,5,NA,0,28,"","liom","liom"
"5444","3","25",0,2016,64,61,37,1,0,NA,3,0,2017,0,1,70,77,42,32,0,NA,0,14,"","vacant","liom"
"5445","3","26",0,2016,152,146,140,57,158,NA,0,24,2017,0,1,144,180,162,35,104,NA,3,62,"","liom","liom"
"5446","3","27",0,2016,48,43,25,10,0,NA,0,4,2017,0,1,57,48,21,6,0,NA,0,0,"","liom","vacant"
"5447","3","28",0,2016,84,94,92,22,45,NA,0,22,2017,0,1,86,80,78,16,18,NA,0,58,"","liom","liom"
"5448","3","30",0,2016,127,130,120,40,55,NA,4,14,2017,0,1,139,113,100,48,42,NA,0,52,"","liom","liom"
"5449","3","31",0,2016,78,56,39,7,12,NA,0,2,2017,0,1,84,58,53,8,2,NA,0,12,"","crem","liom"
"5450","3","33",0,2016,160,149,81,20,27,NA,2,14,2017,0,1,151,121,92,14,4,NA,1,22,"growing at odd angles, some additional meristems that I cannot ID","liom","liom"
"5451","3","34",0,2016,64,67,57,12,1,NA,0,3,2017,0,1,57,73,66,9,0,NA,0,7,"","liom","liom"
"5452","3","35",0,2016,98,74,76,2,3,NA,0,2,2017,0,1,92,75,67,0,0,NA,0,0,"","liom","vacant"
"5453","3","37",0,2016,85,74,61,11,16,NA,0,7,2017,0,1,97,86,84,10,1,NA,1,30,"","liom","liom"
"5454","3","38",0,2016,80,61,48,9,6,NA,0,0,2017,0,1,85,55,49,14,0,NA,0,26,"","vacant","liom"
"5455","3","40",0,2016,99,74,54,22,9,NA,0,2,2017,0,1,111,71,68,14,15,NA,1,24,"","liom","liom"
"5456","3","41",0,2016,118,93,84,21,22,NA,0,33,2017,0,1,116,96,94,14,26,NA,0,21,"","liom","liom"
"5457","3","43",0,2016,98,82,78,17,6,NA,2,8,2017,0,1,110,85,94,13,0,NA,0,10,"","liom","liom"
"5458","3","44",0,2016,123,138,68,13,53,NA,4,8,2017,0,1,124,160,74,3,8,NA,23,27,"","liom","liom"
"5459","3","45",0,2016,60,57,61,2,0,NA,0,0,2017,0,1,64,61,45,5,0,NA,0,7,"","vacant","liom"
"5460","3","46",0,2016,51,65,20,0,0,NA,0,0,2017,0,1,47,57,20,0,0,NA,0,0,"","vacant","vacant"
"5461","3","47",0,2016,24,12,7,0,0,NA,0,0,2017,0,1,8,8,2,1,0,NA,0,2,"main plant mostly dead, new growth sprouted from fallen segment","vacant","liom"
"5462","3","48",0,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,0,1,69,42,30,8,0,NA,0,11,"no 2016 data",NA,"liom"
"5463","3","50",0,2016,50,49,39,0,0,NA,0,0,2017,0,1,43,40,20,0,0,NA,0,0,"","vacant","vacant"
"5464","3","51",0,2016,149,108,85,16,27,NA,1,8,2017,0,1,153,106,80,22,10,NA,4,20,"","liom","liom"
"5465","3","52",0,2016,60,72,66,0,0,NA,0,0,2017,0,1,61,65,46,0,0,NA,0,2,"","vacant","liom"
"5466","3","53",0,2016,82,68,53,4,1,NA,0,1,2017,0,1,92,82,54,6,0,NA,1,4,"","liom","liom"
"5467","3","54",0,2016,34,36,22,3,0,NA,0,0,2017,0,1,29,34,25,4,0,NA,0,4,"","vacant","liom"
"5468","3","56",0,2016,97,89,73,37,11,NA,2,13,2017,0,1,95,85,77,30,19,NA,4,58,"","liom","liom"
"5469","3","57",0,2016,102,69,58,8,7,NA,0,6,2017,0,1,96,74,58,7,8,NA,2,12,"","liom","liom"
"5470","3","58",0,2016,128,98,70,5,0,NA,0,4,2017,0,1,125,100,82,14,4,NA,0,28,"","liom","liom"
"5471","3","60",0,2016,90,54,41,7,0,NA,0,7,2017,0,1,87,47,42,9,0,NA,0,15,"","liom","liom"
"5472","3","61",0,2016,125,119,99,12,39,NA,0,12,2017,0,1,126,108,91,0,0,NA,0,0,"","liom","vacant"
"5473","3","62",0,2016,179,191,148,74,240,NA,4,32,2017,0,1,192,210,168,117,171,NA,3,59,"","liom","liom"
"5474","3","63",0,2016,123,116,112,100,86,NA,30,10,2017,0,1,123,132,104,48,74,NA,17,33,"2 CV adult","liom","liom"
"5475","3","64",0,2016,88,74,52,7,35,NA,0,16,2017,0,1,94,70,43,13,5,NA,3,34,"","liom","liom"
"5476","3","65",0,2016,28,37,29,12,0,NA,0,0,2017,0,1,41,45,36,12,0,NA,0,18,"","vacant","liom"
"5477","3","66",0,2016,77,69,55,20,15,NA,0,8,2017,0,1,81,66,64,6,10,NA,0,46,"","liom","liom"
"5478","3","70",0,2016,106,121,104,22,12,NA,7,4,2017,0,1,105,128,105,16,15,NA,3,25,"","liom","liom"
"5479","3","71",0,2016,33,36,19,0,0,NA,0,0,2017,0,1,38,34,24,3,0,NA,0,6,"","vacant","liom"
"5480","3","72",0,2016,23,33,9,0,0,NA,0,0,2017,0,1,19,26,11,1,0,NA,0,0,"","vacant","vacant"
"5481","3","73",0,2016,6,4.5,4,0,0,NA,0,0,2017,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","vacant",NA
"5482","3","75",0,2016,90,86,75,27,25,NA,8,11,2017,0,1,90,90,87,19,2,NA,0,13,"","liom","liom"
"5483","3","77",0,2016,40,31,21,2,0,NA,0,1,2017,0,1,46,43,29,3,0,NA,0,4,"","liom","liom"
"5484","3","78",0,2016,30,30,21,2,0,NA,0,0,2017,0,1,34,38,31,7,0,NA,0,11,"","vacant","liom"
"5485","3","80",0,2016,96,98,43,19,8,NA,0,10,2017,0,1,99,99,48,4,1,NA,0,18,"","liom","liom"
"5486","3","81",0,2016,137,114,104,33,58,NA,34,3,2017,0,1,141,127,104,41,7,NA,16,23,"","liom","liom"
"5487","3","85",0,2016,57,37,34,14,0,NA,0,4,2017,0,1,55,43,43,7,5,NA,0,22,"","liom","liom"
"5488","3","87",0,2016,16,16,12,0,0,NA,0,0,2017,0,1,16,16,14,0,0,NA,0,0,"","vacant","vacant"
"5489","3","91",0,2016,36,33,26,0,0,NA,0,0,2017,0,1,38,33,30,4,0,NA,0,6,"","vacant","liom"
"5490","3","92",0,2016,29,28,16,2,0,NA,0,0,2017,0,1,30,28,17,2,1,NA,0,5,"","vacant","liom"
"5491","3","93",0,2016,16,11,4,1,0,NA,0,0,2017,0,1,16,10,5,0,0,NA,0,0,"","vacant","vacant"
"5492","3","96",0,2016,37,19,13,0,0,NA,0,0,2017,0,1,33,15,14,0,0,NA,0,0,"","vacant","vacant"
"5493","3","97",0,2016,30,39,27,6,0,NA,0,1,2017,0,1,36,40,18,0,0,NA,0,1,"","liom","liom"
"5494","3","98",0,2016,67,45,28,8,2,NA,0,5,2017,0,1,66,38,28,0,0,NA,0,0,"","liom","vacant"
"5495","3","99",0,2016,36,28,24,16,0,NA,0,0,2017,0,1,48,33,33,9,0,NA,0,7,"","vacant","liom"
"5496","3","100",0,2016,39,37,19,5,0,NA,0,0,2017,0,1,36,44,27,0,0,NA,0,0,"","vacant","vacant"
"5497","3","101",0,2016,32,22,9,8,0,NA,0,2,2017,0,1,36,19,16,2,0,NA,0,6,"","crem","liom"
"5498","3","104",0,2016,27,24,7,3,0,NA,0,0,2017,0,1,30,22,14,0,0,NA,0,0,"","vacant","vacant"
"5499","3","105",0,2016,34,16,14,3,0,NA,0,0,2017,0,1,38,18,15,2,0,NA,0,2,"","vacant","liom"
"5500","3","108",0,2016,30,16,12,4,0,NA,0,0,2017,0,1,36,24,10,4,0,NA,0,6,"","vacant","liom"
"5501","3","109",0,2016,18,9,8,2,0,NA,0,0,2017,0,1,21,12,8,3,0,NA,0,6,"","vacant","liom"
"5502","3","112",0,2016,3,3,3,0,0,NA,0,0,2017,0,1,2,4,2,1,0,NA,0,0,"not doing v well","vacant","vacant"
"5503","3","115",0,2016,7,1,1,1,0,NA,0,0,2017,0,1,9,3,2,2,0,NA,0,0,"","vacant","vacant"
"5504","3","116",0,2016,12,5,4,5,0,NA,0,0,2017,0,1,15,6,6,2,0,NA,0,0,"","vacant","vacant"
"5505","3","118",0,2016,25,19,11,3,0,NA,0,1,2017,0,1,28,17,15,2,0,NA,0,4,"","liom","liom"
"5506","3","119",0,2016,12,4,4,3,0,NA,0,0,2017,0,1,18,8,5,4,0,NA,0,0,"","vacant","vacant"
"5507","3","120",0,2016,8,2,2,0,0,NA,0,0,2017,0,1,13,3,1,2,0,NA,0,0,"","vacant","vacant"
"5508","3","131",0,2016,5,2,2,0,0,NA,0,0,2017,0,1,9,1.5,1,2,0,NA,0,0,"","vacant","vacant"
"5509","3","134",0,2016,5,2,1,1,0,NA,0,0,2017,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"","vacant",NA
"5510","3","135",0,2016,10,6,3,2,0,NA,0,1,2017,0,1,10,11,4,2,0,NA,0,0,"between 3-53 and 3-38","liom","vacant"
"5511","3","136",0,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,1,1,46,32,30,9,0,NA,0,7,"",NA,"liom"
"5512","3","137",0,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,1,1,10,3.5,3,2,0,NA,0,0,"",NA,"vacant"
"5513","3","138",0,2016,NA,NA,NA,NA,NA,NA,NA,NA,2017,1,1,5,1,1,0,0,NA,0,0,"could be original 85 based on location",NA,"vacant"
"5514","3","103A",0,2016,31,21,16,3,0,NA,0,0,2017,0,1,28,23,17,4,0,NA,0,6,"103A and 103C are one individual","vacant","liom"
"5515","3","103B",0,2016,19,13,11,1,0,NA,0,1,2017,0,1,27,17,9,3,0,NA,0,4,"","liom","liom"
"5516","3","103D",0,2016,22,11,11,6,0,NA,0,0,2017,0,1,22,11,9,0,0,NA,0,0,"","vacant","vacant"
"5517","3","113A",0,2016,5.5,2,1.5,1,0,NA,0,0,2017,0,1,6,1,1,1,0,NA,0,0,"","vacant","vacant"
"5518","3","113B",0,2016,5,1.5,1.5,0,0,NA,0,0,2017,0,1,4,1,1,0,0,NA,0,0,"","vacant","vacant"
"5519","3","113C",0,2016,7,1.5,1.5,0,0,NA,0,0,2017,0,1,5,1,1,0,0,NA,0,0,"","vacant","vacant"
"5520","3","132A",0,2016,11,2,1,2,0,NA,0,0,2017,0,1,19,8,2,3,0,NA,0,2,"","vacant","liom"
"5521","3","132B",0,2016,9,1,1,1,0,NA,0,0,2017,0,1,13,1,1,1,0,NA,0,0,"","vacant","vacant"
"5522","3","132C",0,2016,12,3,2,3,0,NA,0,0,2017,0,1,17,7,6,4,0,NA,0,0,"","vacant","vacant"
"5523","3","132E",0,2016,11,3,2,2,0,NA,0,0,2017,0,1,19,11,5,4,0,NA,0,1,"","vacant","liom"
"5524","3","89A",0,2016,21,14,13,4,0,NA,0,1,2017,0,1,32,19,18,5,0,NA,0,0,"","liom","vacant"
"5525","3","89C",0,2016,25,15,12,1,0,NA,0,0,2017,0,1,34,18,11,4,0,NA,0,2,"hard to tell apart but these data are correcr","vacant","liom"
"5526","3","89D",0,2016,20,13,6,2,0,NA,0,0,2017,0,1,25,18,2,1,0,NA,0,0,"hard to tell apart but these data are correcr","vacant","vacant"
"5527","3","94A",0,2016,29,21,17,0,0,NA,0,0,2017,0,1,43,31,18,0,0,NA,0,0,"","vacant","vacant"
"5528","3","94B",0,2016,35,30,9,0,0,NA,0,0,2017,0,1,27,22,9,3,0,NA,0,1,"3-94B is the larger plant","vacant","liom"
"5529","3","94C",0,2016,10,4,4,0,0,NA,0,0,2017,0,1,12,4,4,1,0,NA,0,0,"3-94C is the smaller plant","vacant","vacant"
"5530","4","3",0,2016,65,70,63,20,2,NA,0,9,2017,0,1,71,77,68,8,0,NA,0,13,"","liom","liom"
"5531","4","5",0,2016,25,21,11,6,0,NA,0,8,2017,0,1,20,16,13,0,0,NA,0,0,"pretty rough shape","liom","vacant"
"5532","4","6",0,2016,32,19,11,0,0,NA,0,0,2017,0,1,34,40,19,3,0,NA,0,9,"","vacant","crem"
"5533","4","7",0,2016,68,39,39,15,0,NA,0,0,2017,0,1,75,42,34,12,0,NA,0,11,"","vacant","liom"
"5534","4","9",0,2016,77,28,27,10,0,NA,0,0,2017,0,1,73,41,28,3,0,NA,0,2,"","vacant","liom"
"5535","4","11",0,2016,41,11,3,2,0,NA,0,4,2017,0,1,42,23,10,3,0,NA,0,1,"","liom","liom"
"5536","4","12",0,2016,91,116,84,15,6,NA,15,15,2017,0,1,110,150,80,18,17,NA,1,56,"","liom","liom"
"5537","4","15",0,2016,75,32,27,1,1,NA,0,1,2017,0,1,81,37,30,6,0,NA,0,5,"","crem","liom"
"5538","4","16",0,2016,58,52,38,25,1,NA,0,7,2017,0,1,72,64,66,18,6,NA,2,27,"","liom","liom"
"5539","4","17",0,2016,160,75,72,37,7,NA,1,39,2017,0,1,134,89,58,21,8,NA,0,28,"","liom","liom"
"5540","4","19",0,2016,75,55,31,6,0,NA,0,10,2017,0,1,82,58,33,5,1,NA,0,10,"","liom","liom"
"5541","4","22",0,2016,99,73,43,14,1,NA,0,15,2017,0,1,103,82,50,5,5,NA,3,8,"one large (1cm) beetle in pollen","liom","liom"
"5542","4","23",0,2016,72,61,52,12,0,NA,0,14,2017,0,1,78,69,55,6,2,NA,0,18,"","liom","liom"
"5543","4","24",0,2016,37,25,24,8,0,NA,0,5,2017,0,1,30,33,23,0,0,NA,0,8,"","liom","liom"
"5544","4","25",0,2016,91,75,48,7,0,NA,0,4,2017,0,1,92,70,48,6,0,NA,0,8,"","liom","liom"
"5545","4","27",0,2016,63,42,42,13,0,NA,0,20,2017,0,1,68,53,44,2,0,NA,0,6,"","liom","liom"
"5546","4","31",0,2016,46,46,38,0,0,NA,0,0,2017,0,1,48,49,33,2,1,NA,0,7,"","vacant","liom"
"5547","4","32",0,2016,30,35,19,12,0,NA,0,4,2017,0,1,28,41,24,0,0,NA,0,5,"geometrid larvae","liom","liom"
"5548","4","35",0,2016,104,115,98,33,42,NA,8,31,2017,0,1,112,120,114,30,67,NA,0,53,"small black beetles","liom","liom"
"5549","4","38",0,2016,64,94,57,23,5,NA,0,6,2017,0,1,71,96,60,9,9,NA,0,16,"","liom","liom"
"5550","4","39",0,2016,110,53,72,4,6,NA,0,20,2017,0,1,126,83,73,6,7,NA,0,24,"","liom","liom"
"5551","4","40",0,2016,50,47,42,14,0,NA,0,3,2017,0,1,54,54,48,1,0,NA,0,4,"","liom","liom"
"5552","4","41",0,2016,82,64,58,15,1,NA,0,6,2017,0,1,78,75,59,0,0,NA,0,0,"","liom","vacant"
"5553","4","43",0,2016,39,34,18,0,0,NA,0,0,2017,0,1,48,38,28,0,0,NA,0,0,"","vacant","vacant"
"5554","4","45",0,2016,52,86,65,5,0,NA,0,7,2017,0,1,62,83,60,1,2,NA,2,5,"","liom","liom"
"5555","4","46",0,2016,28,36,26,7,0,NA,0,4,2017,0,1,39,38,36,4,0,NA,0,5,"","liom","liom"
"5556","4","47",0,2016,83,83,67,29,11,NA,2,32,2017,0,1,81,90,83,19,0,NA,0,36,"","liom","liom"
"5557","4","48",0,2016,100,61,41,5,5,NA,3,12,2017,0,1,100,54,39,7,2,NA,0,14,"","liom","liom"
"5558","4","49",0,2016,26,19,12,2,0,NA,0,1,2017,0,1,29,25,12,1,0,NA,0,2,"","liom","liom"
"5559","4","51",0,2016,58,56,52,16,0,NA,0,10,2017,0,1,65,61,49,15,0,NA,0,18,"","liom","liom"
"5560","4","53",0,2016,82,77,63,17,20,NA,13,9,2017,0,1,81,73,57,15,1,NA,3,16,"","liom","liom"
"5561","4","54",0,2016,72,52,34,7,0,NA,0,10,2017,0,1,78,61,32,12,0,NA,0,9,"","liom","liom"
"5562","4","56",0,2016,108,68,45,14,0,NA,0,0,2017,0,1,106,75,35,10,0,NA,0,6,"","vacant","liom"
"5563","4","57",0,2016,62,76,60,19,8,NA,0,37,2017,0,1,72,84,65,11,10,NA,1,48,"","liom","liom"
"5564","4","58",0,2016,75,87,83,12,0,NA,0,8,2017,0,1,80,94,86,13,6,NA,0,10,"retagged based on last years data","liom","liom"
"5565","4","61",0,2016,63,66,45,0,0,NA,0,0,2017,0,1,60,66,52,0,0,NA,0,0,"","vacant","vacant"
"5566","4","62",0,2016,98,124,88,19,25,NA,17,13,2017,0,1,101,128,84,19,24,NA,1,36,"","liom","liom"
"5567","4","63",0,2016,43,31,28,7,0,NA,0,0,2017,0,1,37,35,30,3,0,NA,0,3,"","vacant","liom"
"5568","4","64",0,2016,64,65,52,0,0,NA,0,0,2017,0,1,67,63,45,4,0,NA,0,13,"","vacant","liom"
