Capture.event,Sex.Stage,SL,mass0,hindex,surv,mass1,offspring
17,F,NA,0.386,0.274,1,0.394,0
17,F,NA,0.142,0.256,1,0.395,0
17,F,NA,0.185,0.197,1,0.395,0
17,F,NA,0.373,NA,1,0.395,0
17,F,NA,0.348,NA,1,0.396,0
17,F,NA,0.356,NA,1,0.396,0
17,F,NA,0.358,NA,1,0.396,0
17,F,NA,0.363,NA,1,0.396,0
17,F,NA,0.374,0,1,0.396,0
17,F,NA,0.377,NA,1,0.396,0
17,F,NA,0.384,NA,1,0.397,0
17,F,NA,0.361,NA,1,0.398,0
17,F,NA,0.369,NA,1,0.398,0
17,F,NA,0.382,NA,1,0.4,0
17,F,NA,0.413,NA,1,0.4,0
17,F,NA,0.379,NA,1,0.401,0
17,F,NA,0.429,NA,1,0.401,0
17,F,NA,0.376,NA,1,0.402,0
17,F,NA,0.39,NA,1,0.402,0
17,F,NA,0.395,0.231,1,0.402,0
17,F,NA,0.392,0,1,0.404,0
17,F,NA,0.362,NA,1,0.405,0
17,F,NA,0.423,0.487,1,0.405,0
17,F,NA,0.369,0,1,0.406,0
17,F,NA,0.411,NA,1,0.406,0
17,F,NA,0.375,0.337,1,0.409,0
17,F,NA,0.39,NA,1,0.409,0
17,F,NA,0.39,NA,1,0.41,0
17,F,NA,0.391,0.064,1,0.41,0
17,F,NA,0.378,NA,1,0.412,0
17,F,NA,0.314,NA,1,0.414,0
17,F,NA,0.448,NA,1,0.415,0
17,F,NA,0.361,NA,1,0.416,0
17,F,NA,0.337,0,1,0.417,0
17,F,NA,0.357,NA,1,0.417,0
17,F,NA,0.361,NA,1,0.417,0
17,F,NA,0.378,NA,1,0.417,0
17,F,NA,0.4,NA,1,0.417,0
17,F,NA,0.397,0.334,1,0.418,0
17,F,NA,0.378,NA,1,0.419,0
17,F,NA,0.378,NA,1,0.419,0
17,F,NA,0.425,NA,1,0.42,0
17,F,NA,0.408,NA,1,0.421,0
17,F,NA,0.485,NA,1,0.4235,0
17,F,NA,0.415,NA,1,0.424,0
17,F,NA,0.419,NA,1,0.428,0
17,F,NA,0.489,NA,1,0.428,0
17,F,NA,0.38,NA,1,0.429,0
17,F,NA,0.328,0.286,1,0.43,0
17,F,NA,0.444,NA,1,0.43,0
17,F,NA,0.382,0.667,1,0.431,0
17,F,NA,0.395,NA,1,0.431,0
17,F,NA,0.44,NA,1,0.434,0
17,F,NA,0.445,0,1,0.434,0
17,F,NA,0.398,NA,1,0.435,0
17,F,NA,0.426,NA,1,0.436,0
17,F,NA,0.445,NA,1,0.437,0
17,F,NA,0.391,NA,1,0.438,0
17,F,NA,0.441,NA,1,0.438,0
17,F,NA,0.419,NA,1,0.44,0
17,F,NA,0.41,NA,1,0.441,0
17,F,NA,0.456,NA,1,0.441,0
17,F,NA,0.405,NA,1,0.442,0
17,F,NA,0.425,NA,1,0.443,0
17,F,NA,0.448,NA,1,0.444,0
17,F,NA,0.415,NA,1,0.447,0
17,F,NA,0.435,0.148,1,0.448,0
17,F,NA,0.415,NA,1,0.449,0
17,F,NA,0.389,NA,1,0.45,0
