"","area.t0","area.t1","logarea.t0","logarea.t1","year","Group","age","W.ARTR","W.HECO","W.POSE","W.PSSP","W.allcov","W.allpts","Treatment"
"32710",41.1868162884075,37.550476556397,3.71811821214698,3.62568606937853,"2010","P7E1",4,0,5e-06,0.00139803906103736,0.163863838388001,0.448677798793581,0.18275,"ControlModern"
"899",41.257325942616,32.4106860608478,3.7198286956208,3.47848818511355,"1934","P1",5,0.0854578939186754,0,4.67050657582299,0.359380496042756,0.0157468407545776,3e-05,"Control"
"15961",41.2645870393435,28.9515218181055,3.72000467546624,3.36562276975676,"2015","E1",5,0,0,0,0,3.21447387259506,0.18407,"No_shrub"
"1293",41.2938062269662,33.1361856891461,3.72071251842894,3.5006259084867,"1940","P1",11,0.137814341605258,0,0.1320333756817,0.0370949908103123,6.46062713538534,0.38733,"Control"
"30510",41.435996365769,48.38974971031,3.72414998048876,3.8792880084486,"2009","P7E1",3,0,0.030566169696899,0.0337969040648929,0.0246198615353565,0,0,"ControlModern"
"1212",41.4546205608429,42.5897107804379,3.72459934848909,3.75161269312638,"1935","P1",6,0.000999041421737935,0,0.0238488538364453,0.114075563613948,4.43407434691715,0.28056,"Control"
"1620",41.4939914495185,40.3456287148871,3.72554863240543,3.69748305464384,"1935","P7E1",13,0,0,9.34798618241181e-05,0.00287869486463562,0.0113584264852111,0.00479,"Control"
"2203",41.536880878015,56.0467124604155,3.72658172843608,4.02618549410334,"1935","P7E1",6,0.0407520017870973,0,0,0.412581456633973,0.000360648525139172,0,"Control"
"3776",41.5385718540393,38.7981928557902,3.72662243783865,3.65837366966284,"1934","E1",3,0.234301394564083,0,0,0.0244226257656528,0.248372214204394,0.03948,"Control"
"1272",41.5565123901346,36.8536405830725,3.72705424524428,3.60695440841145,"1938","P1",9,1.3807056684448,0,0.782911469336911,0.983397991100076,0.199444921282243,0.1344,"Control"
"2735",41.5770693711073,17.0271307706474,3.72754879825056,2.83480799960208,"1954","P7E1",25,0.0121223921276064,4.87027438388622,0.118227320346239,0.0928085806117532,9.34554853725536,0.06238,"Control"
"1066",41.6276562761048,34.9686478160548,3.72876476070551,3.55445188335757,"1949","P1",20,0,0,0.681068223444587,0.0107546159433596,0.299838301222313,0.00143,"Control"
"2171",41.688706500443,17.0149591873474,3.73023026479691,2.83409290932216,"1933","P7E1",4,0,1.62252074429439e-05,0,0.0254846577621882,0.0367731121815309,0,"Control"
"3809",41.6894164034926,44.5004985195635,3.7302472933177,3.79550039179627,"1937","E1",6,0,0,0.0001025,0.0026235866830115,0.00254150700269262,0.76537,"Control"
"296",41.7878726853841,23.7977604938297,3.73260617029177,3.16959147935213,"1934","P1",5,0.0494780097175413,0.552389700090566,0.0965637746609579,0.474196639212998,0.195629707921107,0.13608,"Control"
"2196",41.8412837083232,28.6538787467626,3.73388350065128,3.35528881782834,"1934","P7E1",5,0,0,0.0345065810330726,0.346830660170978,0.00502370874285676,0,"Control"
"4325",41.9060564046575,47.0195785198507,3.73543036074648,3.8505640792234,"1940","P1E1",18,0.26749672736006,3.25e-05,3.19518996364915e-05,0.360867142088726,0.000683662534671709,0.00011,"Control"
"13961",41.9116733207175,48.0804485214115,3.73556438766624,3.87287561883177,"2008","E1",2,0,0,0,1.04297936236189e-05,4.70816773197134,1.21558,"ControlModern"
"6061",41.938347775851,59.223306218689,3.73620062974906,4.08131515054241,"2008","P10E1",2,48.5550478337914,0,3.35435131600791e-05,0.0784410430966665,0.000220625,0.18063,"ControlModern"
"1583",41.9439162965905,60.6241340434609,3.73633339966912,4.10469306533643,"1932","P7E1",10,0,0,0,0.00766627809855072,0.0033276817710704,0,"Control"
"1605",42.0056538314629,30.7228221535934,3.73780422425841,3.42500577103891,"1933","P7E1",11,0.0022125,0,0.620713713047812,0.00575533843397236,0,0.00025,"Control"
"14341",42.037780410771,42.116526595387,3.73856874753527,3.74044021936841,"2014","E1",8,0,0,0,2.02235633454679,0.002122890730343,1.14608,"ControlModern"
"3263",42.0391846029546,19.4726089682177,3.73860215007742,2.96900880980184,"1933","P10E1",2,2.03307214765665,0,0,0.273810010210083,0.578329155284329,1.14496,"Control"
"6591",42.0512314969125,22.611742615067,3.73888867248031,3.11846935607831,"2013","P10E1",7,62.056187209492,0,0.00840334985504801,0.0544331319327166,0.0135758575642348,0.60812,"ControlModern"
"1628",42.1060863832876,29.7715891940037,3.74019229991344,3.39355455600141,"1936","P7E1",14,0,0,0,0.42368827179251,0.0807517587214672,0.20757,"Control"
"14391",42.116526595387,29.7001590401175,3.74044021936841,3.39115240068043,"2015","E1",9,0,0,0,0.948588684015377,0.00424703187925386,0.43877,"ControlModern"
"941",42.2164856959154,51.3553789186669,3.74281080105697,3.93876968100875,"1936","P1",7,0,0.0465067086469837,0,0.145955479181469,0.436966556380496,0.01541,"Control"
"4252",42.2258712678423,13.2339055518209,3.74303309641449,2.58278213878194,"1933","P1E1",11,0.0427562587031788,0,0.249956586375202,0.635172677976359,0.0107858580102782,0.00044,"Control"
"4020",42.2600859578751,39.7166879997087,3.74384304621034,3.68177145200722,"1954","E1",19,0,0,0,5.52021720920947e-10,2.5e-06,0.00063,"Control"
"94",42.2960522341725,73.9949965397891,3.74469375389958,4.30399747659104,"1955","E1",24,0,0.0620845909265875,0.00218160222283233,2.48754966776233e-10,0.739302371863607,0.00143,"Control"
"1243",42.316583781147,32.1150343065129,3.74517906078386,3.46932427894873,"1937","P1",8,0.58295193310083,0.416631115403077,0.433705304808332,0.374143136501291,0.00735264895419602,0.00011,"Control"
"8791",42.4064038218695,73.932229327787,3.74729938436815,4.30314885369014,"2014","E1",8,2.22973991516455,0,0,0.241225897063264,0.136395481723794,0.01502,"ControlModern"
"1819",42.4305551110828,26.6708709448656,3.74786874211434,3.28357199401113,"1941","E1",10,0.327897940732792,0,0.168619164553678,0.0122558395221877,1.09416445886842,0.08633,"Control"
"1274",42.5481717037147,36.0702956793057,3.75063688591091,3.58546969225656,"1939","P1",10,0.657880428505123,0,0.919698111179086,0.838453735300171,0.00883358987993067,0.00143,"Control"
"4865",42.558981294772,27.5143861893706,3.75089090900379,3.31470900204449,"1951","P1E1",22,0,0.00251780233694294,5.30883139907506e-05,3.61361646383783e-11,2.98580881365795,0.00154,"Control"
"1229",42.5897107804379,43.3366247020486,3.75161269312638,3.76899811356572,"1936","P1",7,0.0261797052640146,0,0.0554609988363741,0.154785054943117,11.8206303268176,0.44132,"Control"
"425",42.6244687078177,38.1677673504698,3.75242847119328,3.64199137278729,"1931","P1",2,0,0,0,0.731006410081251,0.0533312636217934,0.02967,"Control"
"297",42.6591671801111,36.1437028642795,3.75324219058614,3.58750273880539,"1934","P1",5,0,0.880127920920043,0.657217075173338,0.762045096396033,0.0724313096250277,0.07922,"Control"
"902",42.6993323362989,51.093927602579,3.75418328396008,3.93366565653936,"1934","P1",5,0,0.00338232519673052,0,0.367679366636559,0.147813113399152,0.00479,"Control"
"2801",42.7419677239275,94.5406057485975,3.75518128823055,4.54902943267054,"1936","P10E1",5,0.203916663678505,0.0496993922535052,0.549114802401323,0.0048107855940656,0.00586880915778817,0.3948,"Control"
"2051",42.7495677827401,53.1479203965357,3.7553590849864,3.97307897695823,"1946","P7E1",24,0.334174786927365,0.132724083798794,0.0766275063537035,0.000633901945698725,0.0833884789918424,1.08424,"Control"
"2064",42.8144244953474,51.2993993105692,3.75687506672829,3.93767904276254,"1949","P7E1",27,0.199273335381699,0.35989591974425,0.0675056366131951,0.00132154996724401,0.0291793921174305,0.5567,"Control"
"4297",42.8154366368112,44.8698469501828,3.75689870664667,3.80376600902114,"1938","P1E1",16,1.05761867226455,0.177091921729758,0.0116675,0.0343798637157893,0.015952297962456,0.00236,"Control"
"4431",42.9131817777368,14.6172145888071,3.75917904628328,2.68219991556885,"1954","P1E1",16,0,0.794823945832852,0.000844729724446389,2.96271359425398,0.000466451624831949,0.00011,"Control"
"1162",43.0214729760378,53.4308149998661,3.76169936258485,3.97838763945368,"1932","P1",3,0.446426173695342,0,0.0163474758499841,0.452028422864822,0.0362578028766985,0.13594,"Control"
"46410",43.081947230846,31.0022165009825,3.7631040516113,3.43405870196083,"2009","P10E1",3,0.152165026123774,0,0.00765,1.06544470778919,0.0885167854410447,1.12938,"ControlModern"
"8100",43.1005824503815,122.280927460094,3.76353651094835,4.80632108171822,"2008","E1",2,0,0.994355678832457,0.0816697768675189,0.081024601527516,0.310439974932616,0.16657,"ControlModern"
"4867",43.1074678901234,15.3416606916429,3.76369625101275,2.73057204898716,"1951","P1E1",22,0,1.28370583086419,0.117242255751098,0.00349020757991427,0.505040140208883,0.00958,"Control"
"15810",43.1159710929785,19.462856263909,3.76389348747149,2.96850784213884,"2008","E1",2,2.27234246016746,0,0.088288280222924,8.4945169954456e-06,1.16886959880735,0.24965,"ControlModern"
"708",43.140340284543,45.0260176060418,3.76445852884235,3.80724049171816,"1954","P1",10,57.8692397490711,0,0.00369020867652182,0.458535496635709,0.00277819317458633,0.2262,"Control"
"493",43.1509306701295,26.028844831328,3.76470398555014,3.25920533966322,"1934","P1",5,0,0,0,0.261135448404717,0.0315399340071695,0.00531,"Control"
"2001",43.1876118096594,44.7603851959973,3.76555369046021,3.80132348921539,"1939","P7E1",17,0.0393764599052646,0.30362989298076,0.020412848199526,0.000133788690890612,0.148399719496447,0.29398,"Control"
"2046",43.2219500070879,63.6530617272935,3.76634846822587,4.1534474263963,"1946","P7E1",24,39.4838030805069,0.00607459303044968,0.114748277822232,0.00034824225614768,0.317229318347891,0.13678,"Control"
"1246",43.3366247020486,75.7985075754495,3.76899811356572,4.32807860347626,"1937","P1",8,0.00386251075027517,0,0.368394506170435,0.0546469729334786,6.44082891595759,0.39302,"Control"
"10471",43.3619005058905,8.38075608933651,3.76958118702625,2.12593813588174,"2010","E1",4,66.4158513748326,0.0110105473060555,0.0946723013516397,0.0149718450711292,0.0200943114160526,0.11385,"ControlModern"
"16241",43.433605165581,11.7616174437395,3.77123345405203,2.46484147074598,"2013","E1",7,0,0,0.473645850312145,0.0881982428749595,9.87355153483824,0.43124,"ControlModern"
"3908",43.4588351045634,26.8867966478801,3.77181417061639,3.29163533517703,"1954","E1",23,0.158799400052768,0,4.6292129081493,0,10.2511970985022,1.03063,"Control"
"12410",43.5809150455845,36.112756480851,3.7746193262117,3.58664616804061,"2013","P7E1",7,0.200540906220463,2.46327629450188,2.31358284380405,0.000144372946696304,0.0124938462207304,0.41486,"ControlModern"
