"","area.t0","area.t1","logarea.t0","logarea.t1","year","Group","W.ARTR","W.HECO","W.POSE","W.PSSP","W.allcov","W.allpts","Treatment"
"323",173.538896,288.1165064,5.15640175869938,5.66336493444439,"1940","P7E1",0.000737500000000505,0,0.0723492463977521,0.185742458462716,1.7363284016981,0.88114,"Control"
"341",173.6620259,79.00709986,5.15711103046334,4.36953772007438,"1955","P7E1",8.38440428196918e-16,4.80981610145523e-05,1.39150565206826e-06,0.0732958263281638,17.6810106489916,0.00644,"Control"
"820",173.9856019,155.8785422,5.1589725480896,5.04907712836109,"1941","E1",0.0168659422178142,0,0.00471526868229117,0.0106471254114589,3.49753148055511,0.14169,"Control"
"58",174.541829,92.02482072,5.16216442065356,4.52205833109693,"1941","E1",0,0,0.0586754390921071,0.00072934769265459,3.83104393094717,0.00986,"Control"
"410",175.7119811,118.617384,5.16884618353408,4.77590305255081,"1949","E1",0,0,0.00387311823467787,0.132094814615518,0.0093637811904773,0.02207,"Control"
"992",175.8177643,398.9310103,5.16944802849643,5.98878849542352,"1932","P1E1",0.255837669354213,0.337091875155245,0.303452351546183,0.00133511950955505,0.00848442211353452,0.03704,"Control"
"623",176.73458,181.5034089,5.17464905910384,5.20127443534671,"1938","P10E1",0.314578051217998,0.322761653032047,0,0.0178034119138562,4.49442641431364e-06,0.57954,"Control"
"4510",178.877898476612,313.288102889984,5.18670344166769,5.74712322369734,"2008","E1",0.467277571242527,0,0.00409876718559508,0.0138848886619738,1.99031046322269,0.25488,"ControlModern"
"64",179.4379322,111.1118757,5.18982936651649,4.71053758292224,"1945","E1",2.51532128459075e-16,0,0.00510568553939907,0.00238794420134589,0.232616609248208,0.00501,"Control"
"676",179.5526987,224.3994813,5.1904687509128,5.41342786214854,"1936","P10E1",5.69301050745707e-13,0,0.00100647137827293,1.41198452295856,2.50524674450138,0.64294,"Control"
"70",179.6520479,175.8534589,5.19102191288225,5.16965102833132,"1946","E1",0.434219623790215,0.883512420629346,0.0324554819389596,0.000401450218535685,1.36727575150243,0.00041,"Control"
"788",179.7196493,220.3409863,5.19139813283126,5.39517628416586,"1936","E1",0.0673677395612333,0,0.00848851857112475,2.07639593032216,1.75925697074012,0.55304,"Control"
"496",180.9225558,162.5380132,5.19806907119569,5.09091190179766,"1935","P7E1",5.88897819397971e-16,3.95219456937179,0,0.886359106789959,0,0,"Control"
"626",181.5034089,208.1187787,5.20127443534671,5.3381089681558,"1939","P10E1",0.318542466348163,0.0887410532136989,0.0116675,0.00945431618095496,0.00045375,0.45226,"Control"
"81",182.6050729,122.3332007,5.20732574926456,4.80674847518969,"1950","E1",8.38440428196918e-17,3.35917721473461,0.00201935865963674,0.20755561209272,1.24085484235342,0,"Control"
"3310",183.008225952889,390.058518751451,5.20953110239341,5.96629677594825,"2014","P7E1",0,0.00350018315432964,0.010213143907358,0.0725815973468489,1.0633752553064,0.46156,"ControlModern"
"2421",183.05606772928,228.639353588976,5.20979248695065,5.43214588697749,"2010","E1",0.471868619452618,0,0.0144346827695802,0.065782959031788,0.0495275,0.00055,"ControlModern"
"28",183.2819895,194.7120495,5.21102589306232,5.27152179798246,"1936","E1",0.0651262176659656,0.136532340358103,0.0104599953839784,0.135090669831772,3.82226625132455,0.01725,"Control"
"912",184.4273318,288.598897,5.2172555203125,5.66503782443364,"1938","E1",0.0901385772352052,0,7.08093886933357e-05,2.01521920641228,0.00073276090832378,0.14563,"Control"
"784",184.5134588,162.1766033,5.21772240824552,5.08868588528426,"1935","E1",0.0527338507139206,0,0.000235182155753546,1.04584115683374,0.093108012906848,0.00184,"Control"
"717",185.6576737,250.0735078,5.22390451399993,5.52175490584354,"1934","P10E1",0,0,0,0.0343042281758896,0.0262979491067751,0.008,"Control"
"783",185.7654477,160.6719147,5.22448484406995,5.07936448895691,"1935","E1",0.0887035461805654,0,0.0561882478970617,0.00635812778529813,0.0551433150280321,0.00523,"Control"
"490",185.8476015,131.3063719,5.22492699109098,4.8775333094534,"1933","P7E1",0.166066612676565,2.61957129389379,0,0.536260901670407,0.00048697583965317,0,"Control"
"5310",186.229268521715,199.076802145825,5.22697854111373,5.29369069069992,"2009","E1",0.551599034665907,0,1.20669345478305,0.383566257059591,3.86674950236455,0.58818,"ControlModern"
"349",186.4506067,26.92607497,5.22816636057502,3.29309514685087,"1933","E1",0.0674171934573623,0,0,0.0017583531194231,0.132295508663797,1.14123,"Control"
"59",186.8428105,90.16278193,5.23026767780294,4.50161672473465,"1941","E1",0.671893612108471,0.16927730179367,0.003825,0.067591442304246,0.824961601413358,0.06863,"Control"
"963",187.8228729,226.4905402,5.2354993532876,5.42270317892949,"1938","E1",0.110257657432404,0,0.000476306007843731,1.12241427402456,0.00885957963174109,0.38781,"Control"
"4710",188.328618,186.229268521715,5.23818840499675,5.22697854111373,"2008","E1",0.570533167152126,0,0.0699207369664557,0.000386075008200156,2.24789833884842,0.57214,"ControlModern"
"37",188.8669991,189.2280451,5.24104305887501,5.24295287554824,"1937","E1",0.236139611621318,0,0.00284154529333083,0.00483981171325854,3.85743628979271,0.00154,"Control"
"43",189.2280451,68.8002246,5.24295287554824,4.23120700946885,"1938","E1",0.268189964738162,0,0.00222577211543895,0.00996791151287838,2.42294215598577,0.00154,"Control"
"1031",189.4192726,230.4973724,5.24396293164699,5.44023946280557,"1932","P1E1",0.210779817881684,0,2.75e-05,5.12658288689105,0.304638459227544,0.01437,"Control"
"53",189.7189648,174.541829,5.24554384453234,5.16216442065356,"1940","E1",0,0.00333906824105703,0.00756352676645133,0.000470523734017126,13.9529897643206,0.01627,"Control"
"660",190.2559555,319.3667934,5.24837029979981,5.76634026481569,"1949","P10E1",4.19220214098459e-16,1.32267217398789,0,0.000272832377264397,0.0251528539669421,0,"Control"
"905",190.3017184,241.9548139,5.24861080421404,5.48875098930096,"1936","E1",0.0372351127898661,0,0.0376177905519573,1.93172618713391,0.000228125,0.84552,"Control"
"806",191.4104441,208.0952963,5.25442004440579,5.33799613006869,"1939","E1",0.218304753668068,0,0.0150287910256485,0.0138037832013937,0.127186562343358,0.02061,"Control"
"564",191.9384533,237.2225284,5.25717476490964,5.46899863900483,"1939","P7E1",0.190554092380495,0.000412451038225079,0.257282040066374,0.940624031455137,0.0426111565863775,0.0202,"Control"
"899",192.700076,190.7996807,5.26113496981568,5.2512240855327,"1934","E1",0,0,0.000643466350082869,0.00100649703957588,0,0.00195,"Control"
"96",193.5821559,208.6057046,5.26570200065655,5.34044588926849,"1931","P1E1",0,0.994946018524483,0,0.00988717064483815,0.973900255194882,0.42464,"Control"
"467",193.8238484,38.14100767,5.26694974864535,3.64129002011692,"1946","P7E1",2.52384779741988e-16,0.00531626427975193,0.007685,7.64356078921495,0.069255971287645,0.30465,"Control"
"795",194.3939753,275.6765861,5.26988690029096,5.61922838914229,"1937","E1",0.127478745650203,0,3.5e-05,1.10095946968078,0.153856870023048,0,"Control"
"722",194.4784652,58.34963782,5.27032143816266,4.06645315168674,"1936","P10E1",0,0,0.003825,0.166286662354714,0.217383619256532,0.50236,"Control"
"35",194.7120495,351.7454504,5.27152179798246,5.86290776172464,"1937","E1",0,0.088045766539745,0.00636162819456682,0.151539329886785,5.47907828901337,0.00179,"Control"
"9100",195.250537911715,324.864068148037,5.27428354370558,5.78340684298584,"2008","P7E1",0,2.13854330173189,0.265718292639535,0.000291485423831504,0,0.06515,"ControlModern"
"619",195.5109504,176.73458,5.27561639013301,5.17464905910384,"1937","P10E1",0.162247592706512,0.15949555613758,0,0.0194174129915218,0,0.19656,"Control"
"431",196.5101444,180.9396725,5.28071405542206,5.19816367460369,"1931","P7E1",0.418429754667824,0,0.00225189647809913,2.48032271598567,0.324961059479349,0.01541,"Control"
"968",198.39629,205.0032651,5.29026649507916,5.32302590632864,"1941","E1",0,0,0.000114170227792033,0.536900223145503,0.0549499642234906,1.09928,"Control"
"776",198.8984892,155.0050753,5.29279459005431,5.04345786025415,"1934","E1",8.38440428196918e-16,0,0.090070672591443,5.3572786398698,0.102572813433769,0.18261,"Control"
"21",198.9532035,183.2819895,5.29306963877899,5.21102589306232,"1935","E1",0.0846300757275484,0.0330262146793574,0.0164826696773948,0.197001331145076,1.38569351322285,0.00195,"Control"
"2511",199.042231967169,328.062531085753,5.29351702314936,5.7932042337681,"2013","E1",0.35889281880152,0,0.560669744583661,0.236482055912993,0.200278820760366,0.00052,"ControlModern"
"5910",199.076802145825,226.310210483975,5.29369069069992,5.42190667086149,"2010","E1",0.505514918187274,0,0.430426228700134,2.19231553012385,0.490995986970321,0.61202,"ControlModern"
"450",199.3281716,222.2810475,5.29495256996396,5.40394256092536,"1937","P7E1",0.000737499999999245,0,0.00332742907123329,0.048800620244931,2.94878191159565,0.19045,"Control"
"716",199.4862488,147.7540158,5.29574530563345,4.99554883561228,"1934","P10E1",0,0,0,0.106566334475914,0.16254674812144,0.06348,"Control"
"1631",199.770874832626,308.276386868056,5.29717108398026,5.73099674054805,"2009","P10E1",2.14316025602431,0,0.00483532798692745,0.203256350458194,0,0.49067,"ControlModern"
"249",200.76725,287.4591,5.30214627690615,5.6610805892478,"1934","P2",0.104341704121633,0,0,0.0612919916443036,0.0424487442354694,0,"Control"
"662",200.9041301,217.9303637,5.30282782959863,5.38417557919083,"1951","P10E1",1.50919277075445e-15,8.14660614721561,0,0.00217114030336757,0.0409567062989448,0.13594,"Control"
"343",201.3621771,113.2734711,5.30510516274716,4.72980499322089,"1955","P7E1",1.43018041853793e-15,0,0.0395682976860887,0.644442953056266,0.248354145933993,0.45283,"Control"
"459",201.8727492,12.07750657,5.30763754444108,2.49134476143303,"1940","P7E1",0.227676634157483,1.71811185388483e-05,0.0011975,0.129100507933531,6.21214306906882,0.03113,"Control"
"860",202.155635,52.60589503,5.30903787103836,3.96282818627766,"1935","E1",0.0602852780337,0,0.230022418336857,2.13744370832774,0.0163346754967829,0.19276,"Control"
"508",202.6639614,288.703205,5.3115492448537,5.6653991880967,"1939","P7E1",0.329788257874963,0.0134172752667694,0,0.322284113472975,0.026075698846598,0.00041,"Control"
"2481",203.777882245073,199.042231967169,5.31703058813309,5.29351702314936,"2012","E1",0.436141040991419,0,0.112232137429461,0.000623061476809347,0.881005798644239,0.13646,"ControlModern"
"890",204.4773524,66.08376475,5.32045722313977,4.1909231001988,"1933","E1",0.274632393012838,0,0.00918011466114952,2.40696462651278,0.0279104349607866,1.60971,"Control"
"818",204.6334116,173.6268995,5.32122014223798,5.15690874125944,"1941","E1",0.322405643387366,0,0.996870050096752,0.012471255795659,0.251164764568809,0.25369,"Control"
"1241",204.645896498216,223.788053093773,5.32128115142155,5.41069941238759,"2008","P10E1",8.38440428196918e-17,0,0.0127888179904376,0.00703504660651023,0.0166747815439727,0.00025,"ControlModern"
"1004",205.0632537,372.2548484,5.32331848617936,5.91957869605955,"1936","P1E1",0.311564163382868,0.160517052846978,0.16932387765854,0.00515177770301675,0.00895528190488943,0.0068,"Control"
"1641",205.139966798906,57.615030359264,5.32369251103322,4.05378347739917,"2010","P10E1",0.45877756536358,0,0.0590968983948318,1.02134662021167,0.003090275644645,1.09592,"ControlModern"
"4610",206.162260283146,248.419253474301,5.32866353001677,5.51511785701654,"2008","E1",0.90603295873311,0,0.000984924360486626,0.0158173579748766,3.46289528764688,1.72385,"ControlModern"
"1030",207.2328564,491.5862932,5.33384307117297,6.19763749528527,"1931","P1E1",0,0,0.000272686143916405,1.14892374695032,0.0221820778941548,0,"Control"
"65",207.7260076,179.6520479,5.33621994018316,5.19102191288225,"1945","E1",0.780788220790241,0.135677527272623,0.0123457886516948,0.00529960717762167,0.497654565483989,0.00044,"Control"
"736",207.7380313,164.3015436,5.33627782100498,5.10170342000822,"1940","P10E1",0.115598622488369,0,8.18251217479261e-05,3.63926690126573,0.566897365013312,0.30645,"Control"
"999",208.0130438,235.7654626,5.33760078831201,5.46283750833407,"1934","P1E1",0.327631341829628,1.31772345646751,0,0.00241063214652426,0.0557375950070796,0,"Control"
"812",208.0952963,204.6334116,5.33799613006869,5.32122014223798,"1940","E1",0.158937405816205,0,0.171691537982469,0.00988311022159942,0.183735684074969,1.02193,"Control"
"629",208.1187787,148.1539619,5.3381089681558,4.99825201615272,"1940","P10E1",0.414222418060348,0.00481293409302404,0,0.0232010646471773,0.15591125,0.02301,"Control"
"398",208.3250583,279.4267841,5.33909964011943,5.63274030514885,"1941","E1",0,0,0.0419360643128413,0.0596124494585548,0.000307442963774986,0.44145,"Control"
"97",208.6057046,295.137001,5.34044588926849,5.68743965870428,"1932","P1E1",0,0.889535469850443,0,0.354150004994398,0.189154968297278,0.09348,"Control"
"800",209.932003,191.4104441,5.34678368304638,5.25442004440579,"1938","E1",0.186940893697003,0,0.132606552765134,0.29124753682485,0.119749075298949,0.00572,"Control"
"394",209.9523468,208.3250583,5.34688058496723,5.33909964011943,"1940","E1",0,0,0.0536546157442723,0.12937297554338,0.270270448957564,0.4432,"Control"
"94",210.5236322,239.3750303,5.34959791380434,5.47803148651454,"1955","E1",0.0119810971298578,6.07680340407178,0.000441089971752194,0.000158199758459054,0.470280880061848,0,"Control"
"472",210.924974,84.07047205,5.35150249678512,4.43165540009516,"1950","P7E1",1.25766064229538e-15,0.000259919922742396,0.113902664740606,1.16069421065104,1.05347095620042,0.58991,"Control"
"807",211.2687784,351.9439561,5.35313115412096,5.86347194729694,"1939","E1",0.286127841295891,0,0,1.66889190898727,0.206952769072058,0.0153,"Control"
"741",211.451194,115.8386775,5.35399421062755,4.75219851196312,"1941","P10E1",1.0061285138363e-15,0,0,0.0664301606472434,0.00432270130824823,1.01788,"Control"
"425",212.1220514,223.3293967,5.35716182316314,5.40864779684513,"1930","P7E1",0,0,0.000247596339500584,4.72801735277427,0.216813788033776,0.00044,"Control"
"470",212.7398405,210.924974,5.36007001308177,5.35150249678512,"1949","P7E1",0,0.0779692777311224,0.0907379582136466,1.58425774804799,1.10852552263627,1.11144,"Control"
"54",212.9235185,186.8428105,5.36093303315393,5.23026767780294,"1940","E1",0.475583391750373,0.0178592520023174,0,0.110581257367137,0.523941650204775,0.02061,"Control"
"794",214.4936994,209.932003,5.36828036451009,5.34678368304638,"1937","E1",0.207364913025968,0,0,0.00434216177687458,0.0704680413976246,0.01002,"Control"
"8210",214.832801625395,251.182496521788,5.3698600587293,5.52617975271484,"2014","E1",0.885317116001592,0,0.000471983965303359,2.17749859183958,0.696294823978133,0.13781,"ControlModern"
"422",215.1312382,212.1220514,5.37124825213567,5.35716182316314,"1929","P7E1",5.86908299737843e-16,0,0.0160269123296549,5.71007412640998,0.415672519472492,0.00482,"Control"
"758",215.7462114,289.4530754,5.37410276967031,5.66799319544698,"1954","P10E1",0.000737500000000336,0,0.000152525993656369,0.0199604333071407,0.00397543717251249,0.03002,"Control"
"1431",216.309912962,62.903351301501,5.37671216159911,4.14159944212016,"2015","P10E1",0.21324474689974,0.0323302578651981,0.045755,0.159382274215029,1.60298378818752,1.04542,"ControlModern"
"2351",217.602051813832,94.41621444296,5.38266794422884,4.5477128215688,"2008","E1",0.27549402878016,0,0.595479652631951,0.585774599527966,0.424382831362473,0.37959,"ControlModern"
"1110",217.760329461375,231.576975471064,5.38339505185836,5.44491232569234,"2009","P7E1",0,0.284201968200253,0.0715359302798234,1.10724302680232,0.00044125,3.2352,"ControlModern"
"811",217.8624255,52.89778431,5.38386378788894,3.96836145348802,"1940","E1",0.620285832075565,0,0.000227158386099446,0.519432871123404,1.5668498935689,0.81782,"Control"
"948",218.2751366,84.52739898,5.38575636151273,4.43707573009004,"1933","E1",1.67688085639384e-16,0,0,0.247370009221873,0.0102113384951084,0.02724,"Control"
"772",219.6024185,127.6856867,5.39181872278056,4.84957167140016,"1933","E1",0.0788469644597303,0,0.0644741588285648,0.0128658965563696,0.189078552595637,0.00143,"Control"
"430",219.9526445,386.4427565,5.39341227090954,5.95698374968463,"1931","P7E1",0.307042535751943,7.31199754121948e-07,0.262745165485867,0.494743645700601,0.278287091942991,0,"Control"
"793",220.3409863,227.9967411,5.39517628416586,5.42933133543124,"1937","E1",0.0854197769716874,0,0.017242648358661,1.52317143583118,4.30912029140139,0.33528,"Control"
"521",221.1414998,94.11844708,5.39880276722023,4.54455406436053,"1949","P7E1",5.86908299737843e-16,0.0102201018855339,0.0602808523570891,0.384801383073753,0.0384820994215277,0.00154,"Control"
"531",221.6749408,246.6632293,5.40121207820841,5.50802396216274,"1931","P7E1",0.280340958547622,0.0133681641337252,9.19269530631636e-05,0.584307123751958,6.34867051148343e-05,0,"Control"
"453",222.2810475,243.4309446,5.40394256092536,5.49483330723009,"1938","P7E1",0.0514174525323941,0,0.00277291406067331,0.0466450259324271,2.95952562856749,0.14557,"Control"
"633",222.6642992,214.6682898,5.40566525247668,5.36909399858778,"1941","P10E1",0.667989983230341,0.0715544751098719,0.10847070331551,0.11494213438491,0.176955692749377,0.79408,"Control"
"42",222.7644417,228.9996253,5.40611489791934,5.43372036730836,"1938","E1",1.0061285138363e-15,0,0.0111642056793498,0.00104899193753221,0.163168404510245,0.03277,"Control"
"429",223.3293967,324.8344548,5.40864779684513,5.78331568271069,"1931","P7E1",9.2228447101661e-16,0,0.002321009382475,5.50310849200635,2.06162322211454,0,"Control"
"87",223.5280298,233.3819214,5.40953681916547,5.45267625926891,"1954","E1",0,1.14613857175798,0.00390345988837762,0.0206919111614715,0.310184330896835,0.00961,"Control"
"724",223.7540773,388.4792307,5.41054757955877,5.96223970814699,"1937","P10E1",0,0,0,3.70103403783954,0.00130486781146011,0.26796,"Control"
"1271",223.788053093773,298.067840560554,5.41069941238759,5.69732111348418,"2009","P10E1",0.189412618998525,0,0.0056721538157329,0.0092339982929318,0.000889189034724789,0.00011,"ControlModern"
"678",224.3994813,132.5762429,5.41342786214854,4.88715789804996,"1937","P10E1",0.0738833123068135,0,0.000246845972101249,0.0998696619796633,10.9411008764121,0.41244,"Control"
"44",224.7752385,230.1078357,5.41510096293133,5.43854804991653,"1938","E1",0.233931177461337,0.00029101148444422,0,0.00759130433187975,0.601598142806832,0.01714,"Control"
"621",225.2041472,228.9556435,5.41700731172652,5.4335282882861,"1938","P10E1",0.0548817937290298,0.121981078948485,0.687510934622506,0.626156834271947,0.096420885066068,0.40297,"Control"
"502",225.742315,325.1427145,5.4193941496357,5.78426420748255,"1937","P7E1",0.0160600204270912,6.5609794570031,0.014020117978741,1.21488724320385,0.0003075,0.00041,"Control"
"6510",226.310210483975,282.96610044936,5.42190667086149,5.64532710407025,"2011","E1",0.788373978836336,0,0.194884018153668,0.139928022821318,1.12407750617134,0.55951,"ControlModern"
"966",226.4905402,399.9115697,5.42270317892949,5.99124344691714,"1939","E1",0.120687977434842,0,8.02677522289164e-05,0.568330730906591,0.0636604014611526,0.31255,"Control"
"799",227.9967411,232.6129848,5.42933133543124,5.449376063118,"1938","E1",0.146276688163163,0,0.00741431277525452,2.47992869842902,2.20684501006077,0.52896,"Control"
"1361",228.464450166881,317.318344016689,5.43138061909219,5.75990550976611,"2012","P10E1",0.0814067876130116,0.000300796231513521,0.263814048763581,0.0140268887030852,0.279560214735326,0.0019,"ControlModern"
"2451",228.639353588976,203.777882245073,5.43214588697749,5.31703058813309,"2011","E1",0.394326386654934,0,0.00757765397164382,0.000512119623405525,0.0698608997408312,0.00044,"ControlModern"
"625",228.9556435,347.9291986,5.4335282882861,5.8519990067764,"1939","P10E1",0.0208176120226799,0.228808136369011,0.0677907163921579,0.758813172734249,0.334415207501557,0.22532,"Control"
"48",228.9996253,189.7189648,5.43372036730836,5.24554384453234,"1939","E1",0,0.0778875,0.0030917012563094,0.0010687523076563,0.0365595210769922,0.36756,"Control"
"49",230.1078357,212.9235185,5.43854804991653,5.36093303315393,"1939","E1",0.343729202334566,0.00814946771974242,0,0.00504401789533907,0.981087739879788,0.01489,"Control"
"1061",230.3020627,53.85341902,5.43939176336491,3.9862658931375,"1941","P1E1",0,0.0287031122352612,0.00270144966014888,0.406228750134524,0.0703901410134595,0.04816,"Control"
"1034",230.4973724,236.5032867,5.44023946280557,5.46596210508701,"1933","P1E1",0.181087973741448,0,0,2.04828382058398,0.716213077127176,0.01582,"Control"
"221",230.5832214,181.8803598,5.44061184456332,5.20334910718226,"1946","P1",0,0,7.1930925515672,0.810799459885187,15.2971346422727,0.00685,"Control"
"1510",231.576975471064,299.374764987149,5.44491232569234,5.70169618315326,"2010","P7E1",1.34150468511507e-15,0.107373039444579,0.993381470266981,0.457627876340483,0.00044125,1.0822,"ControlModern"
"47",231.6537649,318.6190808,5.44524386426674,5.76399628519928,"1939","E1",1.42534872793476e-15,0.185343003548335,0.0158542524690722,0.246983793833848,28.4111720590639,0.00542,"Control"
"5810",231.94132046613,245.892143231974,5.44648441064907,5.50489299764205,"2010","E1",1.09754274013155,0,0.000408821304949538,0.00318207922747922,26.2053813802044,0.96786,"ControlModern"
"805",232.6129848,217.8624255,5.449376063118,5.38386378788894,"1939","E1",0.170662609186667,0,0.00254700450105432,0.621981048095837,4.12997554459078,0.6496,"Control"
"91",233.3819214,219.8599289,5.45267625926891,5.39299065676305,"1955","E1",0,0.352940102001797,0.00226969501882975,0.310051211810662,0.547337837394997,0.00633,"Control"
"7610",234.168714486299,214.832801625395,5.45604185763877,5.3698600587293,"2013","E1",0.78111357538039,0,0.644183475302563,1.85230633632042,1.39361022059939,0.95724,"ControlModern"
"439",234.609225,429.0259202,5.45792125769692,6.06151733714942,"1934","P7E1",0,0,0.0186796109369707,3.12453045294768,1.66862265347713,0.00154,"Control"
"60",234.9600924,97.94255286,5.45941568014871,4.58438111148481,"1945","E1",0.00898024532302843,0.184322859590654,0,0.124007262625655,0.0580636417923365,0.0169,"Control"
"1251",235.260130486671,324.42546202768,5.46069184018092,5.78205580876555,"2009","P10E1",0.925480670219072,1e-05,0.0771048940783396,2.05626933640576,4.02448893316298,0.54492,"ControlModern"
"1002",235.7654626,3.36538004,5.46283750833407,1.21354089579831,"1935","P1E1",0.608494278449935,0.387947385077166,0.000917416538977598,0.00333135420753428,0.280984477507223,0,"Control"
"1037",236.5032867,397.188041,5.46596210508701,5.98440982345995,"1934","P1E1",0.183599246742228,0,0,2.12462328513264,0.228973264318829,0.00195,"Control"
"996",236.9131452,208.0130438,5.46769359801704,5.33760078831201,"1933","P1E1",0.137913352679743,2.17128173930928,0,0.00626537372045102,0.253724048539764,0.00479,"Control"
"568",237.2225284,244.5298053,5.46899863900483,5.49933720455284,"1940","P7E1",0.271120263713603,0.000473549926677638,0.250136055999082,0.622406978072599,1.54879596620367e-05,0.2341,"Control"
"955",237.9440254,82.12300469,5.47203545861562,4.40821818049745,"1935","E1",0.0190824359262442,0,0.000115373057055944,1.50544225671351,0.0745264636761048,0.53611,"Control"
"153",238.0155142,285.5080157,5.47233585726126,5.65427010470895,"1950","P1",1.25766064229538e-15,0,0,8.76559770012555,5.60000318219911e-05,1.42791,"Control"
"204",238.2906939,389.6760311,5.4734913313069,5.96531570442281,"1938","P1",0.00659889115312338,0,0.715500403182699,5.52404954098398,0.0290866212765062,0.03626,"Control"
"718",241.6834388,252.507147,5.4876287657094,5.53143955326533,"1935","P10E1",0.000737500000000503,0,0,1.9490553831903,0.00131655594102979,0.08981,"Control"
"909",241.9548139,89.47401053,5.48875098930096,4.49394819797122,"1937","E1",0.0442440596339547,0,0.000553993723629744,0.422670316464781,5.00124473171269e-06,0.18209,"Control"
"1311",242.534793736388,372.232504751103,5.49114517941068,5.91951867180579,"2011","P10E1",0.667897218285101,0,0.0218788356581908,0.0470441883670654,19.4920785230978,0.48683,"ControlModern"
"6",242.757825,156.2497546,5.49206434146138,5.05145571805528,"1933","E1",0.0733801702513463,0,0.0385545142045272,0.000265930077291125,2.07962037398491,3e-05,"Control"
"27",243.0044365,481.3359627,5.49307970037553,6.17656549344287,"1936","E1",0.0141930686722911,0.18285403063775,0.0186871201489555,0.0189390796677373,0.629681929263898,1.02009,"Control"
"456",243.4309446,201.8727492,5.49483330723009,5.30763754444108,"1939","P7E1",0.0320415395629848,0,0.003825,0.0750676359441374,2.46918844989758,0.14997,"Control"
"572",244.5298053,244.2496083,5.49933720455284,5.49819068723686,"1941","P7E1",0.26984699509281,0.0151758194061981,0.0398330258747469,0.630847236177512,1.00853031887918,0.0049,"Control"
"6410",245.892143231974,289.971470158197,5.50489299764205,5.66978253937617,"2011","E1",1.30360935271741,0,0.251530236958079,0.0197796176174003,6.80370118223527,0.60998,"ControlModern"
"535",246.6632293,340.6087449,5.50802396216274,5.83073444288431,"1932","P7E1",0.192596940498236,0.016045033092948,8.09197034838613e-05,0.0564327896985286,0.000263887340214699,0.00479,"Control"
"584",247.0790357,348.3696745,5.50970826803556,5.85326419899707,"1951","P7E1",8.38440428196918e-17,9.3786665530954,0.00116289271002791,0.525840758487606,0.235285789677004,6e-05,"Control"
"5210",248.419253474301,231.94132046613,5.51511785701654,5.44648441064907,"2009","E1",1.18478737460468,0,0.00024805999926899,0.00110015455392821,0.947684629645769,0.58157,"ControlModern"
"151",248.8742973,238.0155142,5.5169479388746,5.47233585726126,"1949","P1",0,0,0,6.65208513864915,0.000407848647920189,1.38251,"Control"
"665",249.5839451,40.59925963,5.51979531191046,3.70374983072713,"1955","P10E1",0,1.83420673893387,0,0.00407274523641534,0.0556128179851349,0.13616,"Control"
"198",249.6836845,301.5236532,5.52019485474246,5.70884846483136,"1936","P1",0,0,0.219178589470687,10.5985597617763,2.15460594271893,0.17014,"Control"
"720",250.0735078,328.3580617,5.52175490584354,5.7941046644903,"1935","P10E1",0.00221249999999916,0,0.030106703949895,0.100818255552407,0.0268272980775204,0.29607,"Control"
"8610",251.182496521788,147.157908202596,5.52617975271484,4.99150621569274,"2015","E1",0.920583374524022,0,0.00598034253315969,0.186026663134056,1.66235914448008,0.1527,"ControlModern"
"721",252.507147,223.7540773,5.53143955326533,5.41054757955877,"1936","P10E1",0.000737499999999581,0,0,1.0905144895829,0.00277251204973159,0.11079,"Control"
"1221",252.702816070135,235.260130486671,5.53221415825819,5.46069184018092,"2008","P10E1",0.561649150550969,0.03201,0.00426876395117269,1.3701355921347,18.2516073770906,0.39439,"ControlModern"
"1601",252.853532671608,199.770874832626,5.53281039884072,5.29717108398026,"2008","P10E1",1.12413247703616,0,0.92479727692585,0.164596478028449,0.000435625,0.90593,"ControlModern"
"1024",256.0838055,293.7910076,5.54550475614163,5.68286865605557,"1929","P1E1",1.34150468511507e-15,0.00749697174304586,0.00188562910251753,1.72064110508809,0.943963629562825,0.23184,"Control"
"533",258.6083323,1050.484349,5.55531468662301,6.95700662155437,"1931","P7E1",0.369265642329377,2.13922461385784,0.023517391152126,0.846402837794973,0.0644722963332647,0.00011,"Control"
"100",260.6166643,319.0675325,5.56305060854038,5.76540278100639,"1935","P1E1",0,1.35090043032249,0.606066271651501,0.0878852640091913,0.518601472675237,0.06535,"Control"
"900",265.4433235,125.5923831,5.58140134708406,4.83304160808689,"1935","E1",0.163406859884056,0,0.0117408808630433,14.1881535175253,0.00102309651237568,0.41946,"Control"
"658",266.637581,344.4225169,5.58589036180112,5.84186915049769,"1945","P10E1",0,0.392730049233551,0,0.000481168937191573,0.00028868099842798,0.00011,"Control"
"771",266.6403089,198.8984892,5.58590059248966,5.29279459005431,"1933","E1",0.00220135936492347,0,0.300200270775907,6.30388750504893,0.228918734540635,0.0205,"Control"
"1047",268.7202153,423.5886196,5.59367074650943,6.04876274745512,"1937","P1E1",0.234837164275018,1.19060903373939e-05,0,1.32497208639094,0.323232110011194,0.50963,"Control"
"266",271.5792689,317.7303062,5.60425406324258,5.76120292923455,"1934","P2",0.0713561961603896,0,0,0.0172899564192346,0.252034552285927,0.00184,"Control"
